t,controller,trajectory,run_id,odom_x,odom_y,odom_yaw,odom_v,odom_w,desired_x,desired_y,desired_yaw,error_ex,error_ey,error_etheta,cmd_v,cmd_w
25.34,Backstepping,circle,sim,-0.9964859603346804,0.8915034559702953,-1.4588944402522204,0.2013046069677957,0.20048798886286553,-0.9944283378721103,0.8945851963104224,-1.465185307179586,0.0011838420359886804,0.0023775087954303587,-0.002281107150108319,0.20094655328403357,0.1993163200843364
25.36,Backstepping,circle,sim,-0.9960363037095131,0.8875019310743978,-1.4548829596967165,0.20133549471618636,0.2005740277751866,-0.9939987243656799,0.8906083368834666,-1.4611853071795864,0.0011672664696255539,0.002371722988458529,-0.00229086692736602,0.2009332883688021,0.19930573509558458
25.38,Backstepping,circle,sim,-0.9955705839073076,0.8835021150605638,-1.4508711124349432,0.20134189255275162,0.20059236308866568,-0.9935532069008649,0.8866332277207862,-1.457185307179586,0.001150053990481498,0.002365965151195708,-0.0023023474828693935,0.20091951311222617,0.199293786913517
25.400000000000002,Backstepping,circle,sim,-0.9950887001510785,0.8795031947261643,-1.4468615538508631,0.20139250107309378,0.20047792920400537,-0.9930917926059353,0.8826599324240436,-1.4531853071795855,0.0011326912644120325,0.0023602305837649943,-0.0023141947446423394,0.20090561746203706,0.1992815565369814
25.42,Backstepping,circle,sim,-0.9945907132115209,0.875505651110549,-1.4428537609739247,0.20142210622668077,0.20038964384691957,-0.99261448886351,0.87868851456588,-1.449185307179586,0.001114287916187418,0.0023545249412420897,-0.0023237533287228107,0.20089089035023966,0.19927117098186709
25.44,Backstepping,circle,sim,-0.9940765554643611,0.8715089420400937,-1.43884528141334,0.2014822671032403,0.20042397802923984,-0.9921213033104386,0.8747190376888944,-1.4451853071795855,0.0010952654276423447,0.0023488592077223836,-0.002331546205660784,0.20087566873158924,0.19926221714511586
25.46,Backstepping,circle,sim,-0.9935463540845837,0.8675141220319981,-1.4348391665455436,0.20149255817646905,0.20030574338982116,-0.9916122438376795,0.870751565304634,-1.441185307179586,0.0010750186509007917,0.0023432426705377696,-0.0023400257662460344,0.20085946734891183,0.19925273757730447
25.48,Backstepping,circle,sim,-0.9930001148640516,0.863521177201032,-1.4308341870662042,0.2015067350560891,0.20024897396696523,-0.9910873185901735,0.8667861608925714,-1.4371853071795864,0.001054538028061953,0.0023376767378437166,-0.002346140634042815,0.20084307998511458,0.19924517404880226
25.5,Backstepping,circle,sim,-0.9924377853120485,0.8595297203030832,-1.4268291889055316,0.20154368442870746,0.2002499080336292,-0.9905465359667132,0.8628228878990918,-1.433185307179586,0.0010337489822490535,0.0023321707476871793,-0.0023511201133816773,0.20082644640947514,0.19923854760104287
25.52,Backstepping,circle,sim,-0.9918595560967938,0.8555411101496706,-1.4228225687326355,0.20151525985195048,0.20033100864480458,-0.989989904619809,0.8588618097364803,-1.4291853071795864,0.0010121990270691226,0.0023267310841649275,-0.002356118274054797,0.20080920409258,0.19923193804508868
25.54,Backstepping,circle,sim,-0.9912652364805501,0.8515540823704872,-1.4188170872119517,0.201554002181996,0.2002740760341956,-0.9894174334555506,0.854902989781901,-1.425185307179586,0.000991199624038187,0.0023213538945929067,-0.002362738446950452,0.20079240144619337,0.19922406087051914
25.560000000000002,Backstepping,circle,sim,-0.9906547965421628,0.8475684540069903,-1.4148121598738523,0.20160524776335553,0.20024636690496625,-0.9888291316334645,0.85094649137639,-1.4211853071795855,0.0009694012521011281,0.0023160386124861155,-0.002368219967633811,0.20077496015536153,0.1992171243308299
25.580000000000002,Backstepping,circle,sim,-0.9900284457917156,0.8435855974286276,-1.4108070920766969,0.2015903134229988,0.20025338985777036,-0.9882250085663674,0.846992377823838,-1.417185307179586,0.0009465554849765346,0.002310793389720545,-0.002373147305733569,0.20075668120543208,0.19921066476449956
25.6,Backstepping,circle,sim,-0.9893862423803536,0.8396058631607478,-1.406802882277638,0.20156084729245843,0.20021048995294782,-0.9876050739202151,0.8430407123899757,-1.4131853071795855,0.0009239878164060498,0.002305618669264151,-0.0023782151028886034,0.20073862466268386,0.19920412667239723
25.62,Backstepping,circle,sim,-0.9887281093220647,0.835628737462794,-1.402796308559905,0.20156058605130153,0.20032868588665118,-0.9869693376139493,0.8390915583013676,-1.409185307179586,0.0009019868590292168,0.0023005125177638372,-0.002382424901947955,0.2007210218926505,0.19919830788997056
25.64,Backstepping,circle,sim,-0.9880538232144831,0.8316529613821386,-1.3987906896200755,0.20162748571554662,0.20028094699147073,-0.9863178098193369,0.835144978744394,-1.4051853071795863,0.0008799762092529345,0.0022954755632823686,-0.0023889986196814483,0.2007034102362333,0.1991906311925987
25.66,Backstepping,circle,sim,-0.9873634080406511,0.8276787146255721,-1.394785604451011,0.20168856186170228,0.20025425845322173,-0.9856505009608088,0.8312010368642426,-1.401185307179586,0.0008566052703016155,0.0022905067203073987,-0.0023946175595104258,0.20068471079718966,0.19918375100896535
25.68,Backstepping,circle,sim,-0.986657073172772,0.8237072194923565,-1.3907795612632108,0.20169086827827018,0.2003021593900097,-0.9849674217152925,0.8272597957639014,-1.3971853071795863,0.0008319917836511798,0.0022856143935287955,-0.0023997027285753703,0.20066501756987873,0.19917733456854816
25.7,Backstepping,circle,sim,-0.9859348394437426,0.8197386155525584,-1.3867703430677276,0.20168935761666124,0.20046090977416375,-0.9842685830120413,0.8233213185031418,-1.3931853071795859,0.0008073148678209427,0.002280799755695152,-0.0024057459163751016,0.2006452731331945,0.19917018900610337
25.72,Backstepping,circle,sim,-0.9851967123435688,0.8157730023858316,-1.3827643279508757,0.20168613861721293,0.20030075584259313,-0.9835539960324599,0.819385668097518,-1.3891853071795863,0.0007826561953276033,0.0022760572345578954,-0.0024149641118587084,0.20062554175137937,0.19916053806099301
25.740000000000002,Backstepping,circle,sim,-0.9844425565398425,0.8118095982727208,-1.3787598292428465,0.20172582345920426,0.20022493540146194,-0.9828236722099242,0.8154529075173507,-1.3851853071795859,0.0007580356483722769,0.0022713789108188406,-0.002420979228710207,0.20060584240494153,0.19915348038618425
25.76,Backstepping,circle,sim,-0.9836726550730365,0.8078498615547458,-1.3747608116383025,0.20169446660895948,0.19995088022719826,-0.9820776232296,0.811523099686726,-1.3811853071795854,0.0007325993233109245,0.00226677948489829,-0.002425477936738974,0.200585491164615,0.19914767370588599
25.78,Backstepping,circle,sim,-0.9828868252408245,0.8038927342628721,-1.370760369004184,0.2017200097244051,0.2000221317059189,-0.9813158610282553,0.8075963074824863,-1.3771853071795859,0.000707759436451891,0.002262265328644867,-0.002424495541283323,0.2005656197315865,0.19914629282493804
25.8,Backstepping,circle,sim,-0.9820851203031021,0.7999385298860335,-1.3667585451685975,0.2017328868886903,0.20009119177932871,-0.9805383977940689,0.8036725937332224,-1.3731853071795863,0.0006823940727438418,0.0022578555434202103,-0.002424938175402236,0.2005453272259678,0.19914382202177602
25.82,Backstepping,circle,sim,-0.9812674119740944,0.7959866673868715,-1.3627572765113645,0.20177874097394377,0.20006343286164985,-0.9797452459664358,0.7997520212182696,-1.3691853071795859,0.0006567568344998895,0.0022535456185484013,-0.002426762010988348,0.20052481655050314,0.19914029419366178
25.84,Backstepping,circle,sim,-0.9804338667382753,0.7920379613820075,-1.358757666674878,0.2017862530811113,0.1999804918243225,-0.9789364182357685,0.7958346526667062,-1.3651853071795863,0.0006301841985807243,0.0022493350482132917,-0.0024280306682218367,0.20050355782586166,0.19913725819710423
25.86,Backstepping,circle,sim,-0.9795847300106931,0.7880935270100644,-1.3547566419520995,0.20173990493141997,0.20005123613892165,-0.9781119275432933,0.7919205507563436,-1.3611853071795859,0.0006034409399567021,0.00224522736314081,-0.0024276405047078957,0.2004821634084128,0.1991355986381607
25.88,Backstepping,circle,sim,-0.9787198617793343,0.7841527195401251,-1.3507583302398258,0.2017297732905501,0.19991558561368628,-0.977271787080844,0.7880097781127309,-1.3571853071795863,0.0005776115997084686,0.0022412237091433166,-0.0024286652274867486,0.20046149943857797,0.19913285710843548
25.900000000000002,Backstepping,circle,sim,-0.9778392910201461,0.7802156121337763,-1.3467605278626367,0.20171898516911946,0.19989011885945843,-0.9764160102906496,0.784102397308145,-1.3531853071795859,0.000551962990695688,0.0022373200186492238,-0.002426976939760017,0.20044098137113908,0.19913233396319918
25.92,Backstepping,circle,sim,-0.9769432427709502,0.7762831765474779,-1.3427622365956011,0.2016615487969474,0.19991456335177316,-0.9755446108651208,0.7801984708605963,-1.3491853071795854,0.0005265136315502001,0.002233525068788142,-0.002424779316948733,0.20042062295005467,0.1991322704803418
25.94,Backstepping,circle,sim,-0.9760316271135537,0.7723549945519156,-1.3387668151920216,0.20162872375402338,0.19977107017897752,-0.9746576027466299,0.7762980612328257,-1.3451853071795858,0.000502199151649657,0.002229835842997232,-0.002423070583984721,0.20040117219450151,0.19913186663431756
25.96,Backstepping,circle,sim,-0.9751045862666564,0.7684315960128641,-1.3347685273815324,0.201571704537414,0.1999143905244557,-0.9737550001272878,0.7724012308313031,-1.3411853071795863,0.0004785202523450155,0.002226249446091272,-0.0024184919875647193,0.20038223129181174,0.19913380803020614
25.98,Backstepping,circle,sim,-0.974162170928054,0.7645132032570231,-1.3307703804616902,0.20150650398598255,0.19990734599211543,-0.9728368174487169,0.7685080420052308,-1.3371853071795858,0.0004559740403852409,0.0022227701356331564,-0.0024167797980534367,0.20036419515013326,0.1991335077087922
26.0,Backstepping,circle,sim,-0.9732039583843929,0.7605980439530846,-1.3267717605664213,0.20153562745855572,0.19993099476344517,-0.9719030694018208,0.7646185570455488,-1.3331853071795863,0.0004347178155508635,0.0022193826951268734,-0.0024149267178961153,0.20034719106561885,0.19913336419714897
26.02,Backstepping,circle,sim,-0.9722303411808015,0.7566877229080318,-1.3227743573757156,0.20148536630802844,0.1998701595352925,-0.970953770926548,0.7607328381839318,-1.3291853071795858,0.00041286683323849655,0.0022160898127385844,-0.002413546613164508,0.2003297109461482,0.19913288769417029
26.04,Backstepping,circle,sim,-0.9712410459965352,0.7527811091443328,-1.3187762558543212,0.20149650158461024,0.19990507606971525,-0.9699889372116542,0.7568509475918003,-1.3251853071795863,0.00039200540556881937,0.0022128863080387554,-0.002410949803870688,0.20031302305684098,0.19913342745330515
26.060000000000002,Backstepping,circle,sim,-0.9702362570649016,0.7488789376045363,-1.3147807865154806,0.2014729728966861,0.1997734669420376,-0.969008583694458,0.7529729473793193,-1.3211853071795858,0.0003709102241157351,0.0022097772386023245,-0.0024090513252645884,0.2002961478267445,0.1991334538784499
26.080000000000002,Backstepping,circle,sim,-0.9692156591939611,0.7449799484388308,-1.3107839691882548,0.20151759556212961,0.1998408663612889,-0.9680127260605949,0.7490988995944103,-1.3171853071795854,0.00035026757580189165,0.0022067591688819345,-0.0024045206641047923,0.2002796358889577,0.1991356297234142
26.1,Backstepping,circle,sim,-0.9681794323422993,0.7410848679705939,-1.3067888366705342,0.20152802498750283,0.19975662588602908,-0.9670013802437658,0.7452288662217562,-1.3131853071795858,0.0003287236380335631,0.0022038448452040855,-0.0024013379913310207,0.2002624022682891,0.19913677697891707
26.12,Backstepping,circle,sim,-0.9671276090056065,0.7371937977639758,-1.3027940414875112,0.20153634712157692,0.19973975915115236,-0.9659745624254823,0.7413629091818074,-1.3091853071795863,0.00030695598520724546,0.002201030733170969,-0.0023964705090520066,0.20024499048135058,0.19913932017975994
26.14,Backstepping,circle,sim,-0.9660601326506193,0.7333065328082591,-1.2988017738342446,0.2015585188251782,0.19961338266333756,-0.9649322890348071,0.7375010903297932,-1.3051853071795858,0.00028501016600585363,0.002198323838853243,-0.0023912656920745956,0.20022743631791617,0.19914218471213868
26.16,Backstepping,circle,sim,-0.9649772128318251,0.7294238006594609,-1.2948099499085246,0.2015460510233817,0.199591196285995,-0.9638745767480928,0.7336434714547346,-1.3011853071795862,0.00026260481952147737,0.0021957278891795917,-0.002383533345341693,0.20020951573276533,0.19914712451605288
26.18,Backstepping,circle,sim,-0.9638791395387774,0.7255466123133011,-1.2908179631307581,0.20148420799470781,0.1995993388883198,-0.9628014424887131,0.7297901142784495,-1.2971853071795858,0.00024043780419250624,0.002193251448360943,-0.002375357271061196,0.2001917860114028,0.19915247666536792
26.2,Backstepping,circle,sim,-0.9627656441356272,0.7216740010523083,-1.2868269059204043,0.2014757429047298,0.19955286051769808,-0.9617129034267934,0.7259410804545725,-1.2931853071795862,0.00021949843045366608,0.002190891244760888,-0.0023673440488281012,0.20017503831284014,0.19915775432740207
26.22,Backstepping,circle,sim,-0.9616366742208525,0.7178057700524921,-1.2828383057637822,0.20148066989419333,0.19943000783109754,-0.9606089769789355,0.7220964315675616,-1.2891853071795867,0.00019871720749602947,0.002188646210883444,-0.0023584012591824073,0.2001584175606047,0.19916383092288578
26.240000000000002,Backstepping,circle,sim,-0.9604923776246529,0.7139423872262657,-1.2788488659192705,0.20146427451322374,0.19947199222558276,-0.9594896808079384,0.7182562291317154,-1.2851853071795853,0.00017782343435405454,0.002186520734716657,-0.0023470014158031294,0.20014170790617153,0.19917193054378893
26.26,Backstepping,circle,sim,-0.959332694124987,0.7100836557452427,-1.2748577478388072,0.20146137633573105,0.1995559040231667,-0.958355032822518,0.7144205345901941,-1.2811853071795858,0.00015725128704520506,0.002184522771125847,-0.0023364412603152918,0.20012525513410823,0.19917941962249228
26.28,Backstepping,circle,sim,-0.9581579959968652,0.7062308190943065,-1.2708694185701002,0.20139678467523822,0.1994164634353482,-0.9572050511770173,0.710589409314027,-1.2771853071795862,0.00013673314174939596,0.00218264867404968,-0.002327559340778995,0.20010884476039562,0.19918562557220398
26.3,Backstepping,circle,sim,-0.9569679371137442,0.7023826860072301,-1.2668803477441184,0.20139742054671134,0.19945354129909204,-0.9560397542711179,0.706762914601136,-1.2731853071795858,0.0001174935745759003,0.00218088718117622,-0.002315888609485617,0.20009345852589527,0.1991941166154954
26.32,Backstepping,circle,sim,-0.9557621008153789,0.6985379391585471,-1.2628904544072823,0.20147034216549534,0.19949466684180575,-0.9548591607495458,0.7029411116753566,-1.2691853071795862,9.823623494094628e-05,0.00217924909617254,-0.002304959435467824,0.20007805770438808,0.1992020736505716
26.34,Backstepping,circle,sim,-0.9545413077192499,0.6946992091203534,-1.2588996280308633,0.20140868954495494,0.199541318820949,-0.9536632895017719,0.6991240616854522,-1.2651853071795858,7.751607250458211e-05,0.002177737313170206,-0.0022948527723034573,0.20006148622331013,0.199209433303878
26.36,Backstepping,circle,sim,-0.953305534741154,0.6908664053098033,-1.2549117482843466,0.20135490994485408,0.19939398732583233,-0.952452159661711,0.6953118257041428,-1.2611853071795862,5.802528978757779e-05,0.002176343665600048,-0.0022856791487229078,0.20004589779914045,0.1992161032326613
26.38,Backstepping,circle,sim,-0.9520539282977322,0.687036851009579,-1.2509235009492194,0.2014448114719084,0.19941236675635693,-0.9512257906074145,0.6915044647271225,-1.2571853071795867,3.9598431922384966e-05,0.0021750603315868504,-0.0022735588952400576,0.20003116183875558,0.1992251834099273
26.400000000000002,Backstepping,circle,sim,-0.9507870820144563,0.6832123894361338,-1.2469346212992751,0.20144109456742548,0.19944398249721895,-0.9499842019607605,0.6877020396720834,-1.2531853071795853,1.93695925647195e-05,0.002173906135407519,-0.0022618062303658704,0.2000149840975275,0.19923403150348581
26.42,Backstepping,circle,sim,-0.9495047538994797,0.6793923066355876,-1.242945715994811,0.2014782742474244,0.19944526522320732,-0.9487274135871421,0.6839046113777489,-1.2491853071795858,-7.877776058108285e-07,0.002172879340031283,-0.002250685880310632,0.19999886321943602,0.19924243489910548
26.44,Backstepping,circle,sim,-0.948207174548925,0.6755773001200724,-1.2389589457129546,0.20148192775289495,0.1993385140928197,-0.9474554455951457,0.680112240602889,-1.2451853071795862,-2.1692426300021998e-05,0.002171980405558021,-0.002239591184775236,0.19998214448230214,0.1992508791446168
26.46,Backstepping,circle,sim,-0.9468950818339025,0.6717694874238622,-1.23497009544995,0.20137666710815247,0.19944251315022307,-0.9461683183362318,0.6763249880253543,-1.2411853071795858,-4.2678011646169476e-05,0.0021712094433896335,-0.0022263614666311327,0.19996536192234982,0.19926109283090487
26.48,Backstepping,circle,sim,-0.9455676626752564,0.6679665143719221,-1.2309810212262073,0.20139914136189635,0.19945371118713387,-0.9448660524044099,0.6725429142411072,-1.2371853071795862,-6.155656965284816e-05,0.0021705668052638383,-0.002215211729636124,0.1999502640281777,0.19926970413220474
26.5,Backstepping,circle,sim,-0.9442253173611947,0.6641695274600355,-1.2269923684157393,0.2013641015127864,0.19943264052339932,-0.9435486686359064,0.6687660797632455,-1.2331853071795857,-8.08863486007113e-05,0.0021700458853542996,-0.0022042859533784043,0.19993480503365976,0.19927819469031413
26.52,Backstepping,circle,sim,-0.9428683098008104,0.6603792429550679,-1.223001930598509,0.20129410167425907,0.19952189086152564,-0.9422161881088339,0.664994545021042,-1.2291853071795862,-9.951799114669274e-05,0.0021696429425367035,-0.0021929387638468523,0.19991990470923318,0.1992870790074464
26.54,Backstepping,circle,sim,-0.9414962485512398,0.6565945701665764,-1.2190117069893973,0.2012852465316409,0.19951118045558433,-0.9408686321428522,0.6612283703589715,-1.2251853071795866,-0.00011674704467878091,0.0021693543305223227,-0.0021833765810777006,0.19990612565111687,0.1992945902015812
26.560000000000002,Backstepping,circle,sim,-0.9401092535687574,0.652815830042259,-1.2150208564983604,0.2012624655056076,0.19954252455183802,-0.9395060222988276,0.6574676160357464,-1.2211853071795853,-0.00013380031610686963,0.002169171985084449,-0.0021736001901879742,0.19989248729352185,0.19930232376992402
26.580000000000002,Backstepping,circle,sim,-0.938707315179197,0.6490429940865139,-1.2110300251752517,0.20124439369262945,0.19954156615543145,-0.9381283803784897,0.6537123422233592,-1.2171853071795857,-0.00015039703969480542,0.0021690950687403223,-0.002164450681225283,0.1998792138837519,0.1993096064400308
26.6,Backstepping,circle,sim,-0.9372909388761543,0.6452773985241252,-1.2070396477222518,0.20115809560705158,0.19951887265000043,-0.9367357284240789,0.6499626090061088,-1.2131853071795862,-0.0001666323940301412,0.0021691195399420656,-0.002155282004334458,0.19986622956090389,0.19931695311061143
26.62,Backstepping,circle,sim,-0.9358591371547658,0.6415164062909723,-1.2030513568973884,0.20121579676561263,0.19941454124317126,-0.9353280887179969,0.6462184763796461,-1.2091853071795857,-0.00018114240577686883,0.002169238507485952,-0.002145659457333915,0.19985462569010445,0.19932470823483303
26.64,Backstepping,circle,sim,-0.9344126955627174,0.6377620592991775,-1.199062615994716,0.20116730980707428,0.19943704513361654,-0.9339054837824492,0.6424800042500147,-1.2051853071795862,-0.00019681020873267162,0.002169458058496003,-0.0021339502821977607,0.19984209645880602,0.1993341809379813
26.66,Backstepping,circle,sim,-0.9329513019179843,0.6340135411841363,-1.1950739796161227,0.2011657242403525,0.19943181892966813,-0.9324679363790841,0.6387472524326876,-1.2011853071795857,-0.00021150611007214983,0.0021697831592220967,-0.0021226911848697405,0.19983034453032486,0.19934334424379185
26.68,Backstepping,circle,sim,-0.931475766460059,0.6302729048478517,-1.1910856811221546,0.2010569887365723,0.19941492469840805,-0.9310154695086299,0.6350202806516154,-1.1971853071795862,-0.0002261689281073915,0.0021702117611987824,-0.0021113275634634388,0.19981861908727166,0.1993526408494942
26.7,Backstepping,circle,sim,-0.9299859038359793,0.6265396360569303,-1.1870998410961766,0.20097877066930284,0.19929200129889818,-0.9295481064105251,0.6312991485382669,-1.1931853071795866,-0.0002386557740352446,0.002170735543590168,-0.002099626057431969,0.19980863453797565,0.19936225344911793
26.72,Backstepping,circle,sim,-0.9284811772009678,0.6228123459780938,-1.1831152654578705,0.20097819270947317,0.1992287819153089,-0.9280658705625479,0.6275839156306751,-1.1891853071795861,-0.0002495812293326358,0.0021713490758487842,-0.0020854660834095373,0.19979990009981302,0.19937387589901873
26.740000000000002,Backstepping,circle,sim,-0.926961567557483,0.6190909750739513,-1.179126283173097,0.20098392270757834,0.19944911423867387,-0.9265687856804403,0.6238746413724883,-1.1851853071795857,-0.00026049510863508185,0.002172062414184809,-0.00207004172171521,0.199791175405972,0.19938655776414022
26.76,Backstepping,circle,sim,-0.9254271320368598,0.6153757111371934,-1.1751375319700426,0.20098307445357333,0.1994375601527269,-0.925056875717529,0.6201713851120165,-1.1811853071795861,-0.0002715108322517932,0.0021728825839215245,-0.002059024006489052,0.19978236737636243,0.19939576559901043
26.78,Backstepping,circle,sim,-0.9238784452012937,0.611667927654746,-1.171151211107974,0.20091098319507897,0.1993160431034307,-0.9235301648643404,0.6164742061012789,-1.1771853071795857,-0.00028250655532949243,0.0021737906260570396,-0.0020477752095431345,0.19977357541755209,0.19940520047782015
26.8,Backstepping,circle,sim,-0.9223155478729338,0.6079676672798029,-1.167166799127521,0.20083933193829692,0.19922059902264871,-0.9219886775482162,0.6127831634950628,-1.1731853071795861,-0.0002920618588756948,0.002174781053976499,-0.0020340960716120904,0.19976593675835927,0.19941661917077452
26.82,Backstepping,circle,sim,-0.9207384349403283,0.6042748700873135,-1.163184232294273,0.20077373027272027,0.19912834166240426,-0.9204324384329201,0.6090983163499692,-1.1691853071795857,-0.0003001840576968419,0.0021758579950082596,-0.002018508052064716,0.19975944531650525,0.1994296064925064
26.84,Backstepping,circle,sim,-0.9191468180414865,0.6005888238380226,-1.1592037936090853,0.2007497279237892,0.19902193425937903,-0.9188614724182453,0.6054197236234757,-1.1651853071795861,-0.00030699364503902293,0.002177023847015155,-0.002001074885313203,0.19975400465403276,0.19944411260670392
26.86,Backstepping,circle,sim,-0.917541124423576,0.5969104769973492,-1.1552257465073943,0.20067690122987647,0.19890235508455545,-0.9172758046396141,0.6017474441729865,-1.1611853071795866,-0.00031332284945009945,0.0021782839627996994,-0.0019815135705012477,0.19974894908096538,0.1994603664831036
26.88,Backstepping,circle,sim,-0.9159207334624911,0.5932383712539427,-1.1512474539066218,0.20068649342646933,0.1989146300386236,-0.9156754604676769,0.5980815367548937,-1.1571853071795861,-0.00031819536760663617,0.0021796409475221255,-0.001959560672191829,0.19974505971823478,0.19947858012032016
26.900000000000002,Backstepping,circle,sim,-0.9142855293591892,0.5895722537734259,-1.14726739877467,0.2007131649917762,0.19900275659758968,-0.9140604655079066,0.5944220600236385,-1.1531853071795857,-0.0003232534092988763,0.0021811059579338434,-0.0019378532729639186,0.19974102174514768,0.1994966492117266
26.92,Backstepping,circle,sim,-0.9126360483854186,0.5859133422847316,-1.1432864848813502,0.2006764856985654,0.19904569466599303,-0.9124308456001885,0.5907690725307715,-1.1491853071795861,-0.0003288348218052112,0.002182680609664031,-0.0019179084049161241,0.19973656430540362,0.19951336090934324
26.94,Backstepping,circle,sim,-0.9109726715717649,0.5822624679334458,-1.1393022927951637,0.20059727037697336,0.19920960430932325,-0.9107866268184056,0.5871226327240128,-1.1451853071795857,-0.000333674155254101,0.002184354608845602,-0.0018988222982354586,0.19973270012329306,0.19952943328649114
26.96,Backstepping,circle,sim,-0.9092944727218685,0.5786176210118539,-1.1353193752286088,0.20063187970529614,0.1991458783277478,-0.9091278354700241,0.5834827989463234,-1.141185307179586,-0.0003369150290091031,0.0021861190009934803,-0.0018830143844223992,0.1997301134025803,0.19954292650316352
26.98,Backstepping,circle,sim,-0.9076023583680083,0.5749807514849055,-1.1313366031432857,0.2005621533501876,0.19913860426615956,-0.9074544980956694,0.5798496294349642,-1.1371853071795857,-0.0003408435720264006,0.0021879618458921215,-0.0018659319509768402,0.19972697697227534,0.19955747699146248
27.0,Backstepping,circle,sim,-0.9058965486426963,0.5713523007140936,-1.127355833801967,0.20047095684396551,0.19903846706593212,-0.9057666414687044,0.5762231823205718,-1.133185307179586,-0.0003433702829765216,0.002189883048149574,-0.0018487040363004414,0.19972496200305476,0.19957218147651504
27.02,Backstepping,circle,sim,-0.9041761028745194,0.5677302363197476,-1.1233753985272754,0.20049491338951136,0.1990217637345763,-0.9040642925947991,0.5726035156262217,-1.1291853071795865,-0.0003440695316774303,0.0021918752562038566,-0.0018294733776196281,0.1997244096774675,0.19958852223730839
27.04,Backstepping,circle,sim,-0.9024415457518326,0.5641156579851153,-1.1193938607764138,0.20046112434245802,0.19907688754307815,-0.9023474787114986,0.5689906872665029,-1.125185307179586,-0.00034524041054432317,0.002193948946007482,-0.0018099086523106767,0.19972348009472102,0.19960516936274736
27.060000000000002,Backstepping,circle,sim,-0.9006930871479377,0.5605089970078336,-1.1154124816361979,0.20040652992467628,0.19906895701079058,-0.9006162272877888,0.5653847550465929,-1.1211853071795856,-0.0003457245318377201,0.002196103229521728,-0.001791446403171859,0.1997230994465941,0.19962097319419997
27.080000000000002,Backstepping,circle,sim,-0.8989305332905718,0.5569098370629586,-1.1114330644804744,0.20037807021296086,0.19897085778617882,-0.8988705660236558,0.5617857766613313,-1.117185307179586,-0.00034510826162177633,0.0021983288698008818,-0.0017728255433882012,0.19972359909974416,0.19963693816570466
27.1,Backstepping,circle,sim,-0.8971535793130295,0.5533175344464456,-1.1074555394090773,0.2003883949166553,0.19887625356985278,-0.897110522849642,0.5581938096942938,-1.1131853071795856,-0.0003439179827431591,0.0022006235807736957,-0.0017522426991112283,0.19972455857843638,0.19965450587681646
27.12,Backstepping,circle,sim,-0.8953617975533266,0.5497312204522771,-1.1034789557313645,0.20045030518293935,0.19882918388563584,-0.8953361259264013,0.5546089116168766,-1.109185307179586,-0.0003429289343164434,0.0022029960405968454,-0.0017297677705088166,0.19972535764296748,0.19967362457316362
27.14,Backstepping,circle,sim,-0.8935553092651578,0.5461511494235274,-1.099503979017507,0.2005012999096486,0.19874883569287344,-0.893547403644246,0.5510311397873713,-1.1051853071795856,-0.00034317039466170215,0.0022054590486536227,-0.0017063514482211772,0.19972517252081481,0.1996935398472131
27.16,Backstepping,circle,sim,-0.8917347610165302,0.5425785943774859,-1.0955305170466558,0.2004840734483515,0.19867309854255485,-0.891744384622695,0.5474605514500521,-1.101185307179586,-0.00034442514738740706,0.0022080201642179975,-0.0016813281620791098,0.19972417719571783,0.1997147877828795
27.18,Backstepping,circle,sim,-0.8899009200785255,0.5390150275869487,-1.091556143273616,0.20038700591930395,0.19871868865198677,-0.889927097710014,0.5438972037342555,-1.0971853071795865,-0.00034532816474514927,0.0022106844469799687,-0.0016547901329306836,0.199723463635228,0.19973729703238738
27.2,Backstepping,circle,sim,-0.8880529796249652,0.5354588714132167,-1.0875832895218116,0.20038170233255698,0.19864268759022247,-0.8880955719827542,0.5403411536534681,-1.093185307179586,-0.00034427684853588806,0.0022134510481981074,-0.0016291639059700103,0.19972431310372676,0.19975912595490383
27.22,Backstepping,circle,sim,-0.8861908210440907,0.5319098854166993,-1.0836109361879183,0.20039296509484228,0.19861766669467182,-0.8862498367452892,0.5367924581044172,-1.0891853071795865,-0.00034311147240888404,0.002216315010321139,-0.0016020176577749012,0.1997252541760702,0.19978221762693618
27.240000000000002,Backstepping,circle,sim,-0.8843149283461924,0.5283689832822579,-1.0796371029109448,0.200355692081106,0.19869166384866657,-0.8843899215293426,0.533251173866154,-1.085185307179586,-0.00034216070179229235,0.0022192836278875487,-0.001574370991667795,0.19972602357421543,0.1998057598683591
27.26,Backstepping,circle,sim,-0.882425143024532,0.5248358692152427,-1.0756654964294192,0.2003383611075486,0.19858032407627865,-0.8825158560935185,0.5297173575991516,-1.0811853071795856,-0.0003404490092082335,0.0022223565737588234,-0.0015482042686407738,0.19972740109903556,0.19982816823528454
27.28,Backstepping,circle,sim,-0.8805211329126403,0.5213099040438349,-1.0716919636787494,0.2003602062297232,0.19867663753349385,-0.8806276704228242,0.5261910658443957,-1.077185307179586,-0.000338383087844309,0.0022255252286637306,-0.0015198107501668279,0.19972906254729741,0.19985240397769127
27.3,Backstepping,circle,sim,-0.878603778823465,0.5177927274270208,-1.0677193323453391,0.20029214947884116,0.1986315666705141,-0.8787253947281894,0.5226723550224776,-1.0731853071795856,-0.0003367368057365169,0.0022288016107230354,-0.0014933435008361862,0.1997303875479711,0.19987515041651377
