t,controller,trajectory,run_id,odom_x,odom_y,odom_yaw,odom_v,odom_w,desired_x,desired_y,desired_yaw,error_ex,error_ey,error_etheta,cmd_v,cmd_w
74.54,BSMC,circle,sim,0.8680147198168139,1.5008795415542824,2.097003237505214,0.20043044622657255,0.19896299167238232,0.8674049482037137,1.497602909790239,2.0916293856408283,0.0014728803704699093,0.002162918823580051,-0.0013945920309379467,0.20118179200864034,0.19992572913384724
74.56,BSMC,circle,sim,0.8660010158556757,1.504346465506588,2.100982324663951,0.2004654916324337,0.19895435793683822,0.8654076026419798,1.501068539512771,2.095629385640828,0.0014728728828209965,0.0021594966225206924,-0.0013738518643862108,0.201181791741599,0.19994075075287354
74.58,BSMC,circle,sim,0.8639736679042072,1.50780511863797,2.1049584446689567,0.20045212146260175,0.19880600025027623,0.8633964105770656,1.50452615214936,2.0996293856408275,0.001472150781593695,0.0021561604817840405,-0.0013529390231235006,0.20118121795785684,0.19995595289903248
74.60000000000001,BSMC,circle,sim,0.8619321858307436,1.511256356590247,2.1089343725552916,0.20049122461787666,0.1987963943167477,0.8613714041880004,1.5079756923782797,2.103629385640829,0.001471676704186613,0.0021529141942780395,-0.0013290590281278545,0.20118084391534577,0.19997358463362971
74.62,BSMC,circle,sim,0.8598758549502156,1.5147013655661323,2.112912759945312,0.20060273885308236,0.19891936950102257,0.859332615874845,1.5114171050069563,2.1076293856408284,0.0014704075698463602,0.0021497687288691593,-0.0013049869144632353,0.2011798317757412,0.19999141967883075
74.64,BSMC,circle,sim,0.8578055960147959,1.518138562866815,2.116888054390953,0.20062587908533028,0.19876472228203962,0.857280078258168,1.514850334972863,2.111629385640828,0.0014669012693176485,0.002146729881748853,-0.0012833743044842194,0.2011770235636895,0.2000073284963948
74.66,BSMC,circle,sim,0.8557216880965726,1.5215675056186935,2.1208616238429197,0.20062602403036744,0.19867847259833252,0.8552138241785275,1.5182753273443939,2.1156293856408275,0.0014629137581493256,0.002143797823914066,-0.00125866875012548,0.20117382986623353,0.2000257762590581
74.68,BSMC,circle,sim,0.8536243941517143,1.524987777706999,2.1248390468111036,0.20060472981201458,0.19887114840919698,0.8531338866959439,1.5216920273217451,2.119629385640829,0.0014589083514768414,0.0021409829905016933,-0.0012322382020908407,0.20117062211098072,0.20004566795985906
74.7,BSMC,circle,sim,0.8515127994462426,1.5284008342249369,2.1288164415061064,0.20067253794936368,0.19886973475014938,0.8510402990893742,1.5251003802377872,2.1236293856408284,0.001455326252760669,0.002138282516220953,-0.0012096611702752114,0.2011677529898436,0.20006251616318374
74.72,BSMC,circle,sim,0.8493874270587689,1.5318058165310637,2.1327948774907215,0.20069325032542218,0.19892179923076078,0.8489330948561745,1.5285003315589476,2.127629385640828,0.0014503775179143504,0.0021356920534154953,-0.0011870558652784524,0.20116378704798013,0.2000794403672249
