edge,start_s,end_s,duration_s,lateral_bias_m,lateral_waviness_rms_m,lateral_peak_to_peak_m,heading_rmse_deg,cmd_w_rms_rad_s,zero_crossings_per_m
1,5.55929970741272,24.199837684631348,18.640537977218628,0.037997933396450995,0.014358155002714595,0.0584846013464075,2.5426512719827628,0.032939394736759296,1.0246237837349537
2,27.439340114593506,46.079652547836304,18.640312433242798,-0.005464170916621354,0.020908298233833462,0.07229582841896207,2.9129607703384397,0.05811553112261917,0.5372513819267332
3,49.119688272476196,67.5996675491333,18.479979276657104,-0.006783790715827871,0.02364817287414278,0.07538987484581577,3.3310821085050533,0.06912029366933935,0.5405402194864232
4,70.75984716415405,89.6000075340271,18.840160369873047,-0.0052151661911998114,0.02785910905502192,0.09206619524961723,3.9665706251875457,0.07943450132238841,0.5384332675289196
