t,ros_time,controller,trajectory,run_id,odom_stamp,odom_x,odom_y,odom_yaw,odom_v,odom_w,camera_stamp,camera_x,camera_y,camera_yaw,camera_age_s,desired_stamp,desired_x,desired_y,desired_yaw,error_stamp,error_ex,error_ey,error_etheta,camera_error_ex,camera_error_ey,camera_error_etheta,cmd_stamp,cmd_v,cmd_w,espnow_link_stamp,espnow_rx_time,espnow_robot_time_ms,espnow_seq,espnow_interarrival_ms,espnow_seq_gap
0.04339408874511719,1784450806.0184147,BSMC,eight,eight_bsmc_aligned_r01,1784450805.9865189,0.021967466051627558,0.01713858056184695,0.021841191122025958,1.0850499119145646e-07,4.111021297113825e-05,1784450805.9793808,0.02196737751364708,0.017154814675450325,0.021699805507722325,0.03903388977050781,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784450806.012792,0.0,0.0,1784450806.0065784,11285.6650390625,nan,nan,86.0175552368164,nan
0.08357000350952148,1784450806.0585907,BSMC,eight,eight_bsmc_aligned_r01,1784450806.036297,0.021967463009809042,0.01714007571010515,0.021821773817476745,7.259722545763767e-08,6.291960966443936e-06,1784450806.0267875,0.02196737751364708,0.017154814675450325,0.021699805507722325,0.031803131103515625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784450806.0529084,0.0,0.0,1784450806.0185955,11285.6796875,nan,nan,14.629904747009277,nan
0.12369966506958008,1784450806.0987203,BSMC,eight,eight_bsmc_aligned_r01,1784450806.0868938,0.021967462255748825,0.017141438370938993,0.021804208500087043,6.798113803396134e-08,-2.102118780768044e-05,1784450806.0758784,0.02196737751364708,0.017154814675450325,0.021699805507722325,0.022841930389404297,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784450806.0930054,0.0,0.0,1784450806.0825076,11285.744140625,nan,nan,64.11900329589844,nan
0.16321635246276855,1784450806.138237,BSMC,eight,eight_bsmc_aligned_r01,1784450806.1364357,0.0219674606422428,0.017142685011215096,0.02178811551506993,6.503089936333388e-08,-4.349923460218146e-05,1784450806.1264462,0.02196737751364708,0.017154814675450325,0.021699805507722325,0.011790752410888672,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784450806.1331606,0.0,0.0,1784450806.118646,11285.779296875,nan,nan,35.71422576904297,nan
0.20345449447631836,1784450806.1784751,BSMC,eight,eight_bsmc_aligned_r01,1784450806.1364357,0.0219674606422428,0.017142685011215096,0.02178811551506993,6.503089936333388e-08,-4.349923460218146e-05,1784450806.1760426,0.02196737751364708,0.017154814675450325,0.021699805507722325,0.002432584762573242,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784450806.1729996,0.0,0.0,1784450806.1640534,11285.8251953125,nan,nan,45.713340759277344,nan
0.24324321746826172,1784450806.2182639,BSMC,eight,eight_bsmc_aligned_r01,1784450806.1863115,0.021967458447497132,0.017143816630925793,0.02177356849829441,6.103568011016055e-08,-6.130186694789711e-05,1784450806.1760426,0.02196737751364708,0.017154814675450325,0.021699805507722325,0.0422213077545166,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784450806.2135916,0.0,0.0,1784450806.2166462,11285.8779296875,nan,nan,52.69725036621094,nan
0.28390979766845703,1784450806.2589304,BSMC,eight,eight_bsmc_aligned_r01,1784450806.236471,0.021967455814897726,0.017144847451412027,0.02176047271138912,5.603035118690028e-08,-7.502623667203409e-05,1784450806.226635,0.02196737751364708,0.017154814675450325,0.021699805507722325,0.03229546546936035,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784450806.252893,0.0,0.0,1784450806.2166462,11285.8779296875,nan,nan,52.69725036621094,nan
0.32323741912841797,1784450806.298258,BSMC,eight,eight_bsmc_aligned_r01,1784450806.2865407,0.021967452818357228,0.017145784019403698,0.021748826727367387,5.114041096551821e-08,-8.511825324689445e-05,1784450806.2765725,0.02196737751364708,0.017154814675450325,0.021699805507722325,0.02168560028076172,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784450806.293029,0.0,0.0,1784450806.264363,11285.92578125,nan,nan,47.82997512817383,nan
0.36327600479125977,1784450806.3382967,BSMC,eight,eight_bsmc_aligned_r01,1784450806.3368976,0.021967449613938095,0.017146633495294952,0.021738531272032846,4.5689579009860895e-08,-9.196561284395381e-05,1784450806.3258824,0.02196737751364708,0.017154814675450325,0.021699805507722325,0.012414216995239258,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784450806.3327978,0.0,0.0,1784450806.3190494,11285.98046875,nan,nan,54.62984848022461,nan
0.40361475944519043,1784450806.3786354,BSMC,eight,eight_bsmc_aligned_r01,1784450806.3368976,0.021967449613938095,0.017146633495294952,0.021738531272032846,4.5689579009860895e-08,-9.196561284395381e-05,1784450806.377707,0.02196737751364708,0.017154814675450325,0.021699805507722325,0.0009284019470214844,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784450806.37377,0.0,0.0,1784450806.3652008,11286.0263671875,nan,nan,45.752586364746094,nan
0.4432997703552246,1784450806.4183204,BSMC,eight,eight_bsmc_aligned_r01,1784450806.3863363,0.021967446169841264,0.017147407075998038,0.0217296246924699,4.123549627638559e-08,-9.615553288965797e-05,1784450806.377707,0.02196737751364708,0.017154814675450325,0.021699805507722325,0.040613412857055664,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784450806.4131534,0.0,0.0,1784450806.3652008,11286.0263671875,nan,nan,45.752586364746094,nan
0.48325490951538086,1784450806.4582756,BSMC,eight,eight_bsmc_aligned_r01,1784450806.4364297,0.021967442675808156,0.017148109874161693,0.021721878842227163,3.6432077917852306e-08,-9.795097233759816e-05,1784450806.4289777,0.02196737751364708,0.017154814675450325,0.021699805507722325,0.029297828674316406,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784450806.4529526,0.0,0.0,1784450806.4216838,11286.0830078125,nan,nan,56.484561920166016,nan
