file,controller,trajectory,run_id,source,status,odom_topic,start_camera_x,start_camera_y,start_camera_yaw,k1,k2,k3,ks1,ks2,phi1,phi2,yaw_bias_gain,radius_feedback_gain,radius_position_gain,side_length,corner_radius,desired_speed,max_w,square_laps,turn_feedforward_scale,max_w_accel
/home/hoang/Paper1/paper_logs/square_manual/20260717_142717_square_BSMC_fusion_manual_v1.csv,BSMC,square,manual_v1,fusion,complete,/odometry/filtered,-1.0251871202050187,-0.996347031942228,0.03341493419708558,0.8,6.0,6.0,0.08,0.1,1.0,1.5,0.0,0.0,0.0,,,,,,,
/home/hoang/Paper1/paper_logs/square_manual/20260717_143309_square_BSMC_fusion_manual_v2_damped.csv,BSMC,square,manual_v2_damped,fusion,complete,/odometry/filtered,-0.5406199068557925,-0.5115955588294239,0.0186070532068484,0.8,3.0,9.0,0.08,0.1,1.0,1.5,0.0,0.0,0.0,1.0,0.15,0.1,0.85,1.0,,
/home/hoang/Paper1/paper_logs/square_manual/20260717_143816_square_BSMC_fusion_manual_v3_corner.csv,BSMC,square,manual_v3_corner,fusion,complete,/odometry/filtered,-0.5176908254623414,-0.5165166258811951,0.02050887207798214,0.8,3.0,9.0,0.08,0.1,1.0,1.5,0.0,0.0,0.0,1.0,0.22,0.1,0.85,1.0,,
/home/hoang/Paper1/paper_logs/square_manual/20260717_144259_square_BSMC_fusion_manual_v4_turn_ff.csv,BSMC,square,manual_v4_turn_ff,fusion,complete,/odometry/filtered,-0.5153939366340637,-0.511331994831562,0.0294664290750083,0.8,3.0,9.0,0.08,0.1,1.0,1.5,0.0,0.0,0.0,1.0,0.22,0.1,0.85,1.0,0.93,
/home/hoang/Paper1/paper_logs/square_manual/20260717_144819_square_BSMC_fusion_manual_v5_slew.csv,BSMC,square,manual_v5_slew,fusion,complete,/odometry/filtered,-0.5159361079335213,-0.5138762250542641,0.015090781830340618,0.8,3.0,9.0,0.08,0.1,1.0,1.5,0.0,0.0,0.0,1.0,0.22,0.1,0.85,1.0,1.0,0.8
/home/hoang/Paper1/paper_logs/square_manual/20260717_145104_square_BSMC_fusion_manual_v6_critical.csv,BSMC,square,manual_v6_critical,fusion,complete,/odometry/filtered,-0.494215396846213,-0.5172093190797945,0.02324321687243928,0.8,2.0,10.0,0.08,0.1,1.0,1.5,0.0,0.0,0.0,1.0,0.22,0.1,0.85,1.0,1.0,0.0
