edge,start_s,end_s,duration_s,lateral_bias_m,lateral_waviness_rms_m,lateral_peak_to_peak_m,heading_rmse_deg,cmd_w_rms_rad_s,zero_crossings_per_m
1,7.399574518203735,22.959651231765747,15.560076713562012,0.04401716613185005,0.008906990735254604,0.035678884467635466,1.7627444384513797,0.012033413505064188,1.1559503976329022
2,29.839657068252563,45.67941188812256,15.839754819869995,0.03175175663074882,0.00991745616828082,0.036208023851384254,1.7014702590718829,0.01864327539027647,1.1519812201512527
3,52.08012938499451,68.07938694953918,15.999257564544678,0.027785522489324786,0.008262992404295452,0.0332470126432675,1.419380531528523,0.015439293561620226,1.1517448917591335
4,74.63934898376465,90.67971873283386,16.040369749069214,0.02659631416372785,0.008841412951995788,0.03490280940576741,1.4264309334921463,0.014934672172547897,1.1504542891464933
