edge,start_s,end_s,duration_s,lateral_bias_m,lateral_waviness_rms_m,lateral_peak_to_peak_m,heading_rmse_deg,cmd_w_rms_rad_s,zero_crossings_per_m
1,7.599704742431641,23.239714860916138,15.640010118484497,0.0331870337889446,0.011406079460421244,0.050999581160520516,1.993338688354546,0.023370298714029573,1.1523029004119354
2,31.399643659591675,47.15967917442322,15.760035514831543,0.052738934167372485,0.012084412673558158,0.04218533205861064,2.06028151639094,0.016425123433276876,1.1518352759055401
3,55.03973340988159,70.99985074996948,15.96011734008789,0.04965876191485766,0.007442588031335454,0.029973430016921952,2.20550538851302,0.021181370631036135,1.1526533869583273
4,79.24009537696838,95.1995439529419,15.95944857597351,0.049010726739425525,0.006444141405029752,0.02269440459781725,1.9425754930479138,0.014360648194555386,1.1527073905986012
