edge,start_s,end_s,duration_s,lateral_bias_m,lateral_waviness_rms_m,lateral_peak_to_peak_m,heading_rmse_deg,cmd_w_rms_rad_s,zero_crossings_per_m
1,7.239543437957764,13.520043849945068,6.280500411987305,0.0054977925388381725,0.003210356964965405,0.011994109055351209,1.2713561648603893,0.01796196307644581,2.84561479372733
2,19.119940757751465,25.47971487045288,6.359774112701416,0.03994077284759094,0.0077396034106992665,0.023925761350416734,1.8374414986134473,0.020770939605236783,1.4104193656495612
3,31.679885387420654,37.91967248916626,6.2397871017456055,0.02584253086125545,0.004599143103925155,0.020535606698282697,1.668158433327398,0.023403142663561517,4.2093429458434715
4,43.640523195266724,49.91992259025574,6.279399394989014,0.026584068283067898,0.003230932903813276,0.01396764778153212,1.6932463378012055,0.021872048408434822,1.3934616328502787
