edge,start_s,end_s,duration_s,lateral_bias_m,lateral_waviness_rms_m,lateral_peak_to_peak_m,heading_rmse_deg,cmd_w_rms_rad_s,zero_crossings_per_m
1,7.2796711921691895,13.359604597091675,6.079933404922485,0.013470599143909667,0.006871777875238204,0.022070949959050363,1.2175480237236824,0.01703771792636762,1.4319408110943215
2,18.87972378730774,25.07981848716736,6.200094699859619,0.01843228740582896,0.0046948048120564806,0.01459667650654938,0.9136728915756961,0.012924929972454941,1.415081538216249
3,30.55972409248352,36.84037709236145,6.28065299987793,0.02489784332360825,0.00807727744683367,0.026001670184248774,2.7874041257431563,0.04081532521601035,4.223731433075387
4,42.559727907180786,48.75972604751587,6.199998140335083,0.026673635410396992,0.0028928998564092187,0.011219145917666169,1.3072758324456635,0.015087604688678903,1.4184340433754117
