edge,start_s,end_s,duration_s,lateral_bias_m,lateral_waviness_rms_m,lateral_peak_to_peak_m,heading_rmse_deg,cmd_w_rms_rad_s,zero_crossings_per_m
1,7.3590734004974365,13.559622526168823,6.200549125671387,0.026111910855164996,0.0042131103707442556,0.013417392486191396,1.3505457504427152,0.019203123094225928,1.4045120760676815
2,19.159660816192627,25.35947823524475,6.199817419052124,0.024860559261126115,0.004132622079624228,0.0181264115091421,2.135489684628093,0.026718972474217662,2.8336239192078168
3,30.95941925048828,37.15986180305481,6.200442552566528,0.027293881437726757,0.007778911899351752,0.027912781208988283,2.7536806815479666,0.04276947041658808,4.2492555946840564
4,42.99942946434021,49.1992552280426,6.199825763702393,0.02568535147163569,0.003102269164074163,0.0152456473332736,1.895024445749205,0.023382384185668723,1.4202490561317667
