file,controller,trajectory,run_id,source,start_time_s,end_time_s,n_samples,duration_s,rmse_ex_m,rmse_ey_m,rmse_etheta_rad,rmse_position_m,mae_position_m,max_position_m,mae_heading_rad,max_heading_rad,convergence_time_s,mean_abs_cmd_v,mean_abs_cmd_w
paper_logs/20260711_134559_circle_BSMC_fusion_run1.csv,unknown,unknown,fusion_run1,odom,0.0,,3664,146.5197548866272,0.049431412742245745,0.04511123909191912,0.027096807231610835,0.06832798443485931,0.0667790870254033,0.12413140529534547,0.019058342885107906,0.1563991107456193,2.2803618907928467,0.08626888939867483,0.11596960604123883
