edge,start_s,end_s,duration_s,lateral_bias_m,lateral_waviness_rms_m,lateral_peak_to_peak_m,heading_rmse_deg,cmd_w_rms_rad_s,zero_crossings_per_m
1,5.51980185508728,21.84077286720276,16.32097101211548,0.04484158124713126,0.017843235215749854,0.0630546234791635,1.3505027653710575,0.022760130806420812,0.5748642984411227
2,26.559633255004883,40.12004017829895,13.560406923294067,-0.01777409709746844,0.01903874157533518,0.06609314826087072,6.9778273484591455,0.15246432400437804,2.0416469916190767
3,44.6000714302063,59.1196551322937,14.519583702087402,-0.030866378042052483,0.02448004682535592,0.09645499436452723,11.378963542642293,0.2502731012698854,3.3401239202467443
4,63.75982093811035,78.20021772384644,14.440396785736084,-0.05146007254313083,0.024196914432174903,0.09743255184760881,8.433229932978332,0.19022529208801955,2.005003298033676
