edge,start_s,end_s,duration_s,lateral_bias_m,lateral_waviness_rms_m,lateral_peak_to_peak_m,heading_rmse_deg,cmd_w_rms_rad_s,zero_crossings_per_m
1,5.519930362701416,22.640212297439575,17.12028193473816,0.03978128332829673,0.01870722707092483,0.06557447663584828,4.0476185632035975,0.11299152019050897,2.8447997380070453
2,27.160317420959473,41.44025754928589,14.279940128326416,-0.023053959545907537,0.025148279345951315,0.08202094659144793,13.48558105903219,0.3878629109107426,4.090558767460268
3,46.04046678543091,61.039833307266235,14.999366521835327,-0.03502120308901146,0.030463869755871315,0.11733876419453462,15.144786375158965,0.4436623570104109,4.696573482158816
4,66.32076168060303,81.43994092941284,15.119179248809814,-0.03198259911377156,0.02939436551957058,0.11017647815256106,14.455471513129647,0.4159917518538484,4.709061893279132
