edge,start_s,end_s,duration_s,lateral_bias_m,lateral_waviness_rms_m,lateral_peak_to_peak_m,heading_rmse_deg,cmd_w_rms_rad_s,zero_crossings_per_m
1,5.519984245300293,21.840035438537598,16.320051193237305,0.03587098391510565,0.014706752090657863,0.05561210063777943,2.054645381075774,0.027924243635365376,1.154452039194841
2,26.360586404800415,39.88020086288452,13.519614458084106,-0.016006699814324853,0.02281771358686252,0.07531403040717985,6.080140356030269,0.1311502311166226,2.0485246519654168
3,44.440346240997314,58.80028700828552,14.359940767288208,-0.017605969172291656,0.031149347384484775,0.12236670856166025,9.475599240047417,0.21208511784921102,2.02081857655915
4,63.28051257133484,76.88007545471191,13.599562883377075,-0.021479664719196205,0.02722995194822761,0.09047072204056145,5.415885942889453,0.11521706835426358,2.0504715951406203
