t,ros_time,controller,trajectory,run_id,odom_stamp,odom_x,odom_y,odom_yaw,odom_v,odom_w,camera_stamp,camera_x,camera_y,camera_yaw,camera_age_s,desired_stamp,desired_x,desired_y,desired_yaw,error_stamp,error_ex,error_ey,error_etheta,camera_error_ex,camera_error_ey,camera_error_etheta,cmd_stamp,cmd_v,cmd_w,espnow_link_stamp,espnow_rx_time,espnow_robot_time_ms,espnow_seq,espnow_interarrival_ms,espnow_seq_gap
0.04405403137207031,1784466652.0509777,BSMC,square,final_square_2m_2laps_bsmc_r01,1784466652.0162206,-0.9263939679081125,-0.9501560690180743,0.027578694290649467,8.89086044739648e-07,-2.8297765306145374e-06,1784466652.0405974,-0.9263919591903687,-0.950156033039093,0.02753122387964097,0.010380268096923828,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784466652.0328991,0.0,0.0,1784466652.0209913,27131.681640625,nan,nan,49.24748229980469,nan
0.08385205268859863,1784466652.0907757,BSMC,square,final_square_2m_2laps_bsmc_r01,1784466652.0659177,-0.9263937187342999,-0.9501560639528288,0.027571409483573412,8.020570335229935e-07,-1.342792033674307e-05,1784466652.0405974,-0.9263919591903687,-0.950156033039093,0.02753122387964097,0.05017828941345215,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784466652.0728002,0.0,0.0,1784466652.0680072,27131.728515625,nan,nan,48.00794982910156,nan
0.12391901016235352,1784466652.1308427,BSMC,square,final_square_2m_2laps_bsmc_r01,1784466652.1156023,-0.9263934996333203,-0.950156059554756,0.027564819264625604,7.233434064304972e-07,-2.1975859340002032e-05,1784466652.0903394,-0.9263919591903687,-0.950156033039093,0.02753122387964097,0.04050326347351074,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784466652.1126494,0.0,0.0,1784466652.1179543,27131.779296875,nan,nan,50.163536071777344,nan
0.16356921195983887,1784466652.170493,BSMC,square,final_square_2m_2laps_bsmc_r01,1784466652.1653621,-0.9263933073484213,-0.9501560557446372,0.027558909002050228,6.475940474353193e-07,-2.8650651272687057e-05,1784466652.1391456,-0.9263919591903687,-0.950156033039093,0.02753122387964097,0.03134727478027344,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784466652.1531634,0.0,0.0,1784466652.1681633,27131.830078125,nan,nan,50.16097640991211,nan
0.20393157005310059,1784466652.2108552,BSMC,square,final_square_2m_2laps_bsmc_r01,1784466652.1653621,-0.9263933073484213,-0.9501560557446372,0.027558909002050228,6.475940474353193e-07,-2.8650651272687057e-05,1784466652.188969,-0.9263919591903687,-0.950156033039093,0.02753122387964097,0.021886348724365234,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784466652.1926315,0.0,0.0,1784466652.1681633,27131.830078125,nan,nan,50.16097640991211,nan
0.24434852600097656,1784466652.2512722,BSMC,square,final_square_2m_2laps_bsmc_r01,1784466652.215653,-0.9263931380569204,-0.9501560524332393,0.02755362766249697,5.775798214474426e-07,-3.3691749950394984e-05,1784466652.2405887,-0.9263919591903687,-0.950156033039093,0.02753122387964097,0.010683536529541016,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784466652.2327597,0.0,0.0,1784466652.218124,27131.87890625,nan,nan,50.01669692993164,nan
0.283663272857666,1784466652.290587,BSMC,square,final_square_2m_2laps_bsmc_r01,1784466652.2663229,-0.9263929888661651,-0.9501560495557603,0.027548947329056984,5.148885717211437e-07,-3.7311943742696e-05,1784466652.2405887,-0.9263919591903687,-0.950156033039093,0.02753122387964097,0.04999828338623047,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784466652.2723548,0.0,0.0,1784466652.2684712,27131.9296875,nan,nan,50.119346618652344,nan
0.32396769523620605,1784466652.3308914,BSMC,square,final_square_2m_2laps_bsmc_r01,1784466652.315502,-0.9263928280921784,-0.9501568090235957,0.02751504879016142,4.6538906163652196e-07,-8.523174562619242e-05,1784466652.2923038,-0.9263916611671448,-0.9501640796661377,0.027339718164160275,0.03858757019042969,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784466652.3127131,0.0,0.0,1784466652.3187165,27131.98046875,nan,nan,50.35557174682617,nan
0.3636791706085205,1784466652.3706028,BSMC,square,final_square_2m_2laps_bsmc_r01,1784466652.3655787,-0.9263926866806932,-0.9501574954966561,0.027484721506817404,4.1639434936701047e-07,-0.00012260298403042656,1784466652.3407066,-0.9263916611671448,-0.9501640796661377,0.027339718164160275,0.029896259307861328,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784466652.3533425,0.0,0.0,1784466652.3187165,27131.98046875,nan,nan,50.35557174682617,nan
0.4037158489227295,1784466652.4106395,BSMC,square,final_square_2m_2laps_bsmc_r01,1784466652.3655787,-0.9263926866806932,-0.9501574954966561,0.027484721506817404,4.1639434936701047e-07,-0.00012260298403042656,1784466652.3918262,-0.9263916611671448,-0.9501640796661377,0.027339718164160275,0.018813371658325195,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784466652.3927298,0.0,0.0,1784466652.3711193,27132.033203125,nan,nan,52.11406707763672,nan
