t,ros_time,condition,distance_m,rx_time,robot_time_ms,seq,interarrival_ms,seq_gap
0.0,1783764170.1302521,Static,5.0,19877.818359375,nan,nan,54.15128707885742,nan
0.06925177574157715,1783764170.199504,Static,5.0,19877.88671875,nan,nan,69.07418823242188,nan
0.10585498809814453,1783764170.236107,Static,5.0,19877.923828125,nan,nan,36.814598083496094,nan
0.1461939811706543,1783764170.276446,Static,5.0,19877.96484375,nan,nan,40.395328521728516,nan
0.1962425708770752,1783764170.3264947,Static,5.0,19878.013671875,nan,nan,50.04493713378906,nan
0.2492210865020752,1783764170.3794732,Static,5.0,19878.06640625,nan,nan,52.31730270385742,nan
0.30698466300964355,1783764170.4372368,Static,5.0,19878.125,nan,nan,58.45902633666992,nan
0.35218214988708496,1783764170.4824343,Static,5.0,19878.169921875,nan,nan,44.89035415649414,nan
0.3968775272369385,1783764170.5271297,Static,5.0,19878.21484375,nan,nan,44.92820739746094,nan
0.4533729553222656,1783764170.583625,Static,5.0,19878.271484375,nan,nan,56.46830749511719,nan
0.4983696937561035,1783764170.6286218,Static,5.0,19878.31640625,nan,nan,44.646453857421875,nan
0.55607008934021,1783764170.6863222,Static,5.0,19878.373046875,nan,nan,57.98204040527344,nan
0.5975911617279053,1783764170.7278433,Static,5.0,19878.416015625,nan,nan,41.40327835083008,nan
0.6581082344055176,1783764170.7883604,Static,5.0,19878.4765625,nan,nan,60.67894744873047,nan
0.6988523006439209,1783764170.8291044,Static,5.0,19878.515625,nan,nan,39.69716262817383,nan
0.760784387588501,1783764170.8910365,Static,5.0,19878.578125,nan,nan,63.026676177978516,nan
0.7980952262878418,1783764170.9283473,Static,5.0,19878.615234375,nan,nan,37.22020721435547,nan
0.8482315540313721,1783764170.9784837,Static,5.0,19878.666015625,nan,nan,49.98231506347656,nan
0.8979814052581787,1783764171.0282335,Static,5.0,19878.716796875,nan,nan,50.04556655883789,nan
0.9483180046081543,1783764171.0785701,Static,5.0,19878.765625,nan,nan,50.156158447265625,nan
0.9987540245056152,1783764171.1290061,Static,5.0,19878.81640625,nan,nan,50.64009475708008,nan
1.0485148429870605,1783764171.178767,Static,5.0,19878.8671875,nan,nan,49.659584045410156,nan
1.0989701747894287,1783764171.2292223,Static,5.0,19878.916015625,nan,nan,50.39823532104492,nan
1.1496477127075195,1783764171.2798998,Static,5.0,19878.966796875,nan,nan,50.867313385009766,nan
1.199164628982544,1783764171.3294168,Static,5.0,19879.017578125,nan,nan,49.38081741333008,nan
1.2533817291259766,1783764171.3836339,Static,5.0,19879.0703125,nan,nan,54.310726165771484,nan
1.2992205619812012,1783764171.4294727,Static,5.0,19879.1171875,nan,nan,45.6973876953125,nan
1.350078821182251,1783764171.480331,Static,5.0,19879.16796875,nan,nan,50.04848861694336,nan
1.399815559387207,1783764171.5300677,Static,5.0,19879.216796875,nan,nan,50.62486267089844,nan
1.4498567581176758,1783764171.580109,Static,5.0,19879.267578125,nan,nan,50.07044219970703,nan
1.500004529953003,1783764171.6302567,Static,5.0,19879.318359375,nan,nan,50.10936737060547,nan
1.5497419834136963,1783764171.679994,Static,5.0,19879.3671875,nan,nan,49.80804443359375,nan
1.5998780727386475,1783764171.7301302,Static,5.0,19879.41796875,nan,nan,50.035282135009766,nan
1.650012493133545,1783764171.7802646,Static,5.0,19879.46875,nan,nan,50.13951110839844,nan
1.700990915298462,1783764171.831243,Static,5.0,19879.51953125,nan,nan,51.05124282836914,nan
1.7507891654968262,1783764171.8810413,Static,5.0,19879.568359375,nan,nan,49.81787109375,nan
1.8002731800079346,1783764171.9305253,Static,5.0,19879.6171875,nan,nan,49.46112823486328,nan
1.8503997325897217,1783764171.9806519,Static,5.0,19879.66796875,nan,nan,50.12814712524414,nan
1.9006714820861816,1783764172.0309236,Static,5.0,19879.71875,nan,nan,50.16889190673828,nan
1.9524331092834473,1783764172.0826852,Static,5.0,19879.76953125,nan,nan,51.84714889526367,nan
2.000889539718628,1783764172.1311417,Static,5.0,19879.818359375,nan,nan,48.51317596435547,nan
2.0512053966522217,1783764172.1814575,Static,5.0,19879.869140625,nan,nan,50.12556838989258,nan
2.1018636226654053,1783764172.2321157,Static,5.0,19879.919921875,nan,nan,50.76307678222656,nan
2.1519782543182373,1783764172.2822304,Static,5.0,19879.970703125,nan,nan,50.190311431884766,nan
2.2070467472076416,1783764172.3372989,Static,5.0,19880.025390625,nan,nan,54.97343826293945,nan
2.2539353370666504,1783764172.3841875,Static,5.0,19880.072265625,nan,nan,47.02891159057617,nan
2.3016910552978516,1783764172.4319432,Static,5.0,19880.119140625,nan,nan,47.63861083984375,nan
2.3540396690368652,1783764172.4842918,Static,5.0,19880.171875,nan,nan,52.2395133972168,nan
2.4044854640960693,1783764172.5347376,Static,5.0,19880.22265625,nan,nan,50.456050872802734,nan
2.4635140895843506,1783764172.5937662,Static,5.0,19880.28125,nan,nan,59.12348937988281,nan
2.5068159103393555,1783764172.637068,Static,5.0,19880.32421875,nan,nan,43.4029426574707,nan
2.552292823791504,1783764172.682545,Static,5.0,19880.37109375,nan,nan,45.466766357421875,nan
2.6063497066497803,1783764172.7366018,Static,5.0,19880.423828125,nan,nan,53.80746078491211,nan
2.6559395790100098,1783764172.7861917,Static,5.0,19880.474609375,nan,nan,49.782798767089844,nan
2.705787420272827,1783764172.8360395,Static,5.0,19880.5234375,nan,nan,49.87625503540039,nan
2.753044843673706,1783764172.883297,Static,5.0,19880.5703125,nan,nan,47.22555160522461,nan
2.811103343963623,1783764172.9413555,Static,5.0,19880.62890625,nan,nan,58.09547424316406,nan
