t,ros_time,condition,distance_m,rx_time,robot_time_ms,seq,interarrival_ms,seq_gap
0.0,1783849754.5417948,moving,5.0,19084.96484375,nan,nan,30.170988082885742,nan
0.049538373947143555,1783849754.5913332,moving,5.0,19085.015625,nan,nan,49.483428955078125,nan
0.10283827781677246,1783849754.644633,moving,5.0,19085.068359375,nan,nan,53.15797424316406,nan
0.1507563591003418,1783849754.6925511,moving,5.0,19085.1171875,nan,nan,47.9716796875,nan
0.20458054542541504,1783849754.7463753,moving,5.0,19085.169921875,nan,nan,54.084442138671875,nan
0.2504751682281494,1783849754.79227,moving,5.0,19085.216796875,nan,nan,45.916900634765625,nan
0.3007340431213379,1783849754.8425288,moving,5.0,19085.265625,nan,nan,50.08972930908203,nan
0.3506581783294678,1783849754.892453,moving,5.0,19085.31640625,nan,nan,49.84379959106445,nan
0.40070152282714844,1783849754.9424963,moving,5.0,19085.3671875,nan,nan,50.1606559753418,nan
0.45080041885375977,1783849754.9925952,moving,5.0,19085.416015625,nan,nan,50.00581359863281,nan
0.5049645900726318,1783849755.0467594,moving,5.0,19085.470703125,nan,nan,54.048927307128906,nan
0.5511953830718994,1783849755.0929902,moving,5.0,19085.515625,nan,nan,45.96826934814453,nan
0.6054189205169678,1783849755.1472137,moving,5.0,19085.5703125,nan,nan,53.68783187866211,nan
0.6506285667419434,1783849755.1924233,moving,5.0,19085.6171875,nan,nan,46.28202819824219,nan
0.7381243705749512,1783849755.2799191,moving,5.0,19085.703125,nan,nan,87.14347839355469,nan
0.7598836421966553,1783849755.3016784,moving,5.0,19085.7265625,nan,nan,22.037073135375977,nan
0.8117144107818604,1783849755.3535092,moving,5.0,19085.77734375,nan,nan,51.82414627075195,nan
0.8519141674041748,1783849755.393709,moving,5.0,19085.818359375,nan,nan,40.14430618286133,nan
0.9116435050964355,1783849755.4534383,moving,5.0,19085.876953125,nan,nan,59.776161193847656,nan
0.954249382019043,1783849755.4960442,moving,5.0,19085.919921875,nan,nan,42.58155822753906,nan
1.0014173984527588,1783849755.5432122,moving,5.0,19085.966796875,nan,nan,47.25092697143555,nan
1.055534839630127,1783849755.5973296,moving,5.0,19086.021484375,nan,nan,53.96797180175781,nan
1.103151559829712,1783849755.6449463,moving,5.0,19086.068359375,nan,nan,47.728267669677734,nan
1.1516265869140625,1783849755.6934214,moving,5.0,19086.1171875,nan,nan,48.509986877441406,nan
1.2017340660095215,1783849755.7435288,moving,5.0,19086.16796875,nan,nan,50.10099411010742,nan
1.2516436576843262,1783849755.7934384,moving,5.0,19086.216796875,nan,nan,49.974403381347656,nan
1.3036904335021973,1783849755.8454852,moving,5.0,19086.26953125,nan,nan,52.056732177734375,nan
1.3529694080352783,1783849755.8947642,moving,5.0,19086.318359375,nan,nan,49.15389633178711,nan
1.403407335281372,1783849755.945202,moving,5.0,19086.369140625,nan,nan,50.602603912353516,nan
1.4546315670013428,1783849755.9964263,moving,5.0,19086.419921875,nan,nan,51.11252212524414,nan
1.5042335987091064,1783849756.0460284,moving,5.0,19086.470703125,nan,nan,49.59748458862305,nan
1.5547523498535156,1783849756.0965471,moving,5.0,19086.521484375,nan,nan,50.548030853271484,nan
1.6097466945648193,1783849756.1515415,moving,5.0,19086.576171875,nan,nan,55.05562973022461,nan
1.6539762020111084,1783849756.195771,moving,5.0,19086.619140625,nan,nan,44.15708541870117,nan
1.709571361541748,1783849756.2513661,moving,5.0,19086.67578125,nan,nan,55.43538284301758,nan
1.761481761932373,1783849756.3032765,moving,5.0,19086.7265625,nan,nan,52.19672775268555,nan
1.8112003803253174,1783849756.3529952,moving,5.0,19086.77734375,nan,nan,49.64248275756836,nan
1.8630955219268799,1783849756.4048903,moving,5.0,19086.828125,nan,nan,51.85091018676758,nan
1.9135022163391113,1783849756.455297,moving,5.0,19086.87890625,nan,nan,50.46794128417969,nan
1.9610741138458252,1783849756.502869,moving,5.0,19086.927734375,nan,nan,47.59695053100586,nan
2.0144054889678955,1783849756.5562003,moving,5.0,19086.98046875,nan,nan,53.28515625,nan
2.053541421890259,1783849756.5953362,moving,5.0,19087.01953125,nan,nan,39.114681243896484,nan
2.1173360347747803,1783849756.6591308,moving,5.0,19087.083984375,nan,nan,63.83936309814453,nan
2.1536238193511963,1783849756.6954186,moving,5.0,19087.119140625,nan,nan,36.27961349487305,nan
2.204638719558716,1783849756.7464335,moving,5.0,19087.169921875,nan,nan,50.88639450073242,nan
2.253464460372925,1783849756.7952592,moving,5.0,19087.21875,nan,nan,48.90718460083008,nan
2.3046205043792725,1783849756.8464153,moving,5.0,19087.26953125,nan,nan,51.078521728515625,nan
2.355612277984619,1783849756.897407,moving,5.0,19087.322265625,nan,nan,51.093475341796875,nan
2.409518241882324,1783849756.951313,moving,5.0,19087.375,nan,nan,53.88930892944336,nan
2.4544124603271484,1783849756.9962072,moving,5.0,19087.419921875,nan,nan,44.90433883666992,nan
2.506709575653076,1783849757.0485044,moving,5.0,19087.47265625,nan,nan,52.34025573730469,nan
2.560481071472168,1783849757.1022758,moving,5.0,19087.52734375,nan,nan,53.822628021240234,nan
2.6325948238372803,1783849757.1743896,moving,5.0,19087.59765625,nan,nan,71.89799499511719,nan
2.664069890975952,1783849757.2058647,moving,5.0,19087.62890625,nan,nan,31.506534576416016,nan
2.705573320388794,1783849757.247368,moving,5.0,19087.671875,nan,nan,41.57695770263672,nan
2.761467456817627,1783849757.3032622,moving,5.0,19087.7265625,nan,nan,56.00827407836914,nan
2.805659770965576,1783849757.3474545,moving,5.0,19087.771484375,nan,nan,44.06462860107422,nan
2.8608267307281494,1783849757.4026215,moving,5.0,19087.826171875,nan,nan,55.13652420043945,nan
2.9050190448760986,1783849757.4468138,moving,5.0,19087.87109375,nan,nan,44.226158142089844,nan
2.9579057693481445,1783849757.4997005,moving,5.0,19087.923828125,nan,nan,52.78639602661133,nan
3.0052120685577393,1783849757.5470068,moving,5.0,19087.970703125,nan,nan,47.43290328979492,nan
3.0605063438415527,1783849757.6023011,moving,5.0,19088.02734375,nan,nan,55.341915130615234,nan
3.105508327484131,1783849757.647303,moving,5.0,19088.072265625,nan,nan,44.96099853515625,nan
3.1683127880096436,1783849757.7101076,moving,5.0,19088.134765625,nan,nan,62.84040069580078,nan
3.209789991378784,1783849757.7515848,moving,5.0,19088.17578125,nan,nan,41.46067428588867,nan
3.2557108402252197,1783849757.7975056,moving,5.0,19088.220703125,nan,nan,45.89625930786133,nan
3.3090219497680664,1783849757.8508167,moving,5.0,19088.275390625,nan,nan,53.04008102416992,nan
3.3567264080047607,1783849757.8985212,moving,5.0,19088.322265625,nan,nan,47.88656234741211,nan
3.409369707107544,1783849757.9511645,moving,5.0,19088.375,nan,nan,52.73377227783203,nan
3.456806182861328,1783849757.998601,moving,5.0,19088.421875,nan,nan,47.228450775146484,nan
3.506361246109009,1783849758.048156,moving,5.0,19088.47265625,nan,nan,49.8051643371582,nan
3.556408643722534,1783849758.0982034,moving,5.0,19088.521484375,nan,nan,49.96671676635742,nan
3.607337474822998,1783849758.1491323,moving,5.0,19088.572265625,nan,nan,50.94552993774414,nan
3.657585382461548,1783849758.1993802,moving,5.0,19088.623046875,nan,nan,50.248619079589844,nan
3.7074854373931885,1783849758.2492802,moving,5.0,19088.673828125,nan,nan,49.83830642700195,nan
3.7594361305236816,1783849758.301231,moving,5.0,19088.724609375,nan,nan,52.13759231567383,nan
3.808333396911621,1783849758.3501282,moving,5.0,19088.7734375,nan,nan,48.83915710449219,nan
3.858433961868286,1783849758.4002287,moving,5.0,19088.82421875,nan,nan,49.98454666137695,nan
3.9087157249450684,1783849758.4505105,moving,5.0,19088.875,nan,nan,50.275787353515625,nan
3.961550712585449,1783849758.5033455,moving,5.0,19088.927734375,nan,nan,52.904029846191406,nan
4.008888006210327,1783849758.5506828,moving,5.0,19088.974609375,nan,nan,47.29547882080078,nan
4.063588857650757,1783849758.6053836,moving,5.0,19089.029296875,nan,nan,54.6904296875,nan
4.121789216995239,1783849758.663584,moving,5.0,19089.087890625,nan,nan,58.13515853881836,nan
4.164737224578857,1783849758.706532,moving,5.0,19089.130859375,nan,nan,43.13751983642578,nan
4.217536926269531,1783849758.7593317,moving,5.0,19089.18359375,nan,nan,52.68293762207031,nan
4.267499208450317,1783849758.809294,moving,5.0,19089.232421875,nan,nan,50.00253677368164,nan
4.317649602890015,1783849758.8594444,moving,5.0,19089.283203125,nan,nan,50.15705490112305,nan
4.3732030391693115,1783849758.9149978,moving,5.0,19089.33984375,nan,nan,55.435672760009766,nan
4.407990217208862,1783849758.949785,moving,5.0,19089.373046875,nan,nan,34.91701126098633,nan
4.4586193561553955,1783849759.0004141,moving,5.0,19089.423828125,nan,nan,50.611759185791016,nan
4.507991552352905,1783849759.0497863,moving,5.0,19089.474609375,nan,nan,49.37883377075195,nan
4.559081554412842,1783849759.1008763,moving,5.0,19089.525390625,nan,nan,50.99354553222656,nan
4.609398365020752,1783849759.1511931,moving,5.0,19089.576171875,nan,nan,50.42424011230469,nan
4.660305976867676,1783849759.2021008,moving,5.0,19089.626953125,nan,nan,50.947486877441406,nan
4.710598468780518,1783849759.2523932,moving,5.0,19089.67578125,nan,nan,50.20928955078125,nan
4.764496326446533,1783849759.306291,moving,5.0,19089.73046875,nan,nan,53.94825744628906,nan
4.8125457763671875,1783849759.3543406,moving,5.0,19089.779296875,nan,nan,48.05918884277344,nan
4.858773708343506,1783849759.4005685,moving,5.0,19089.82421875,nan,nan,46.209041595458984,nan
4.914758205413818,1783849759.456553,moving,5.0,19089.880859375,nan,nan,55.99736022949219,nan
4.959640026092529,1783849759.5014348,moving,5.0,19089.92578125,nan,nan,44.874847412109375,nan
5.009105443954468,1783849759.5509002,moving,5.0,19089.974609375,nan,nan,49.38884353637695,nan
5.0590903759002686,1783849759.6008852,moving,5.0,19090.025390625,nan,nan,50.08900451660156,nan
5.112166881561279,1783849759.6539617,moving,5.0,19090.078125,nan,nan,52.98855209350586,nan
5.15960693359375,1783849759.7014017,moving,5.0,19090.125,nan,nan,47.55577087402344,nan
5.214107275009155,1783849759.755902,moving,5.0,19090.1796875,nan,nan,54.48337173461914,nan
5.260399341583252,1783849759.802194,moving,5.0,19090.2265625,nan,nan,46.22236251831055,nan
5.312705755233765,1783849759.8545005,moving,5.0,19090.279296875,nan,nan,52.36604309082031,nan
5.359423637390137,1783849759.9012184,moving,5.0,19090.326171875,nan,nan,46.71575927734375,nan
5.416383266448975,1783849759.958178,moving,5.0,19090.3828125,nan,nan,56.88077926635742,nan
5.460735321044922,1783849760.00253,moving,5.0,19090.42578125,nan,nan,44.11391067504883,nan
5.518571853637695,1783849760.0603666,moving,5.0,19090.484375,nan,nan,58.100852966308594,nan
5.56033182144165,1783849760.1021266,moving,5.0,19090.525390625,nan,nan,41.81578826904297,nan
5.619993686676025,1783849760.1617885,moving,5.0,19090.5859375,nan,nan,59.633609771728516,nan
5.669599533081055,1783849760.2113943,moving,5.0,19090.634765625,nan,nan,49.55982971191406,nan
5.71055269241333,1783849760.2523475,moving,5.0,19090.67578125,nan,nan,40.93023681640625,nan
5.767459392547607,1783849760.3092542,moving,5.0,19090.732421875,nan,nan,56.91391372680664,nan
5.810336112976074,1783849760.352131,moving,5.0,19090.775390625,nan,nan,42.93488693237305,nan
5.860701560974121,1783849760.4024963,moving,5.0,19090.826171875,nan,nan,50.417701721191406,nan
5.9108593463897705,1783849760.4526541,moving,5.0,19090.876953125,nan,nan,50.02993392944336,nan
5.961807489395142,1783849760.5036023,moving,5.0,19090.927734375,nan,nan,51.048011779785156,nan
6.010566234588623,1783849760.552361,moving,5.0,19090.9765625,nan,nan,48.795936584472656,nan
6.11323094367981,1783849760.6550257,moving,5.0,19091.078125,nan,nan,102.47090148925781,nan
6.147388458251953,1783849760.6891832,moving,5.0,19091.11328125,nan,nan,34.308738708496094,nan
6.167144775390625,1783849760.7089396,moving,5.0,19091.1328125,nan,nan,19.730329513549805,nan
6.216598749160767,1783849760.7583935,moving,5.0,19091.181640625,nan,nan,49.4927978515625,nan
6.263574123382568,1783849760.805369,moving,5.0,19091.228515625,nan,nan,46.84550094604492,nan
6.315391540527344,1783849760.8571863,moving,5.0,19091.28125,nan,nan,51.89024353027344,nan
6.364362716674805,1783849760.9061575,moving,5.0,19091.330078125,nan,nan,48.88958740234375,nan
6.417747259140015,1783849760.959542,moving,5.0,19091.3828125,nan,nan,53.38605499267578,nan
6.4723961353302,1783849761.014191,moving,5.0,19091.4375,nan,nan,54.76469421386719,nan
6.521340847015381,1783849761.0631356,moving,5.0,19091.486328125,nan,nan,48.981910705566406,nan
6.5714428424835205,1783849761.1132376,moving,5.0,19091.537109375,nan,nan,50.101348876953125,nan
6.622409105300903,1783849761.164204,moving,5.0,19091.587890625,nan,nan,50.85296630859375,nan
6.662407636642456,1783849761.2042024,moving,5.0,19091.62890625,nan,nan,39.9249382019043,nan
6.725688219070435,1783849761.267483,moving,5.0,19091.69140625,nan,nan,63.376922607421875,nan
6.763085603713989,1783849761.3048804,moving,5.0,19091.728515625,nan,nan,37.49651336669922,nan
6.821025133132935,1783849761.36282,moving,5.0,19091.787109375,nan,nan,57.95195388793945,nan
6.871356964111328,1783849761.4131517,moving,5.0,19091.837890625,nan,nan,50.15892791748047,nan
6.913397550582886,1783849761.4551923,moving,5.0,19091.87890625,nan,nan,42.14604568481445,nan
6.962512969970703,1783849761.5043077,moving,5.0,19091.927734375,nan,nan,49.18498611450195,nan
7.01349949836731,1783849761.5552943,moving,5.0,19091.978515625,nan,nan,50.95001220703125,nan
7.065782785415649,1783849761.6075776,moving,5.0,19092.03125,nan,nan,51.814212799072266,nan
7.113056421279907,1783849761.6548512,moving,5.0,19092.078125,nan,nan,47.59749984741211,nan
7.167404651641846,1783849761.7091994,moving,5.0,19092.1328125,nan,nan,54.52664566040039,nan
7.2377893924713135,1783849761.7795842,moving,5.0,19092.203125,nan,nan,70.10581970214844,nan
7.264623165130615,1783849761.806418,moving,5.0,19092.23046875,nan,nan,27.002145767211914,nan
7.314573526382446,1783849761.8563683,moving,5.0,19092.28125,nan,nan,49.985782623291016,nan
7.363720893859863,1783849761.9055157,moving,5.0,19092.330078125,nan,nan,49.12855529785156,nan
7.41669487953186,1783849761.9584897,moving,5.0,19092.3828125,nan,nan,52.95022964477539,nan
7.46478533744812,1783849762.00658,moving,5.0,19092.4296875,nan,nan,48.10820388793945,nan
7.513715028762817,1783849762.0555098,moving,5.0,19092.478515625,nan,nan,48.8983039855957,nan
7.568066596984863,1783849762.1098614,moving,5.0,19092.533203125,nan,nan,54.5003776550293,nan
7.615148544311523,1783849762.1569433,moving,5.0,19092.580078125,nan,nan,47.056880950927734,nan
7.67036509513855,1783849762.2121599,moving,5.0,19092.63671875,nan,nan,55.03274154663086,nan
7.727520704269409,1783849762.2693155,moving,5.0,19092.693359375,nan,nan,57.06132888793945,nan
