t,ros_time,condition,distance_m,rx_time,robot_time_ms,seq,interarrival_ms,seq_gap
0.0,1783764387.2435837,Static,20.0,20094.923828125,nan,nan,60.59065628051758,nan
0.03288984298706055,1783764387.2764735,Static,20.0,20094.962890625,nan,nan,38.978851318359375,nan
0.08347225189208984,1783764387.327056,Static,20.0,20095.015625,nan,nan,50.91533660888672,nan
0.1317305564880371,1783764387.3753142,Static,20.0,20095.0625,nan,nan,48.31492233276367,nan
0.246812105178833,1783764387.4903958,Static,20.0,20095.177734375,nan,nan,114.7264404296875,nan
0.28153419494628906,1783764387.5251179,Static,20.0,20095.212890625,nan,nan,34.880760192871094,nan
0.29010725021362305,1783764387.533691,Static,20.0,20095.220703125,nan,nan,8.803417205810547,nan
0.3845701217651367,1783764387.6281538,Static,20.0,20095.31640625,nan,nan,94.35741424560547,nan
0.39632463455200195,1783764387.6399083,Static,20.0,20095.328125,nan,nan,11.841798782348633,nan
0.4348945617675781,1783764387.6784782,Static,20.0,20095.365234375,nan,nan,38.5057258605957,nan
0.48929333686828613,1783764387.732877,Static,20.0,20095.419921875,nan,nan,54.44672775268555,nan
0.5325367450714111,1783764387.7761204,Static,20.0,20095.462890625,nan,nan,43.0632438659668,nan
0.5899560451507568,1783764387.8335397,Static,20.0,20095.521484375,nan,nan,57.48353958129883,nan
0.641110897064209,1783764387.8846946,Static,20.0,20095.572265625,nan,nan,51.190223693847656,nan
0.6953892707824707,1783764387.938973,Static,20.0,20095.626953125,nan,nan,54.296287536621094,nan
0.7358944416046143,1783764387.9794781,Static,20.0,20095.66796875,nan,nan,40.43742370605469,nan
0.8002464771270752,1783764388.0438302,Static,20.0,20095.732421875,nan,nan,64.4625473022461,nan
0.8352580070495605,1783764388.0788417,Static,20.0,20095.765625,nan,nan,34.920658111572266,nan
0.884458065032959,1783764388.1280417,Static,20.0,20095.81640625,nan,nan,49.249332427978516,nan
0.9430994987487793,1783764388.1866832,Static,20.0,20095.875,nan,nan,58.65313720703125,nan
0.9827206134796143,1783764388.2263043,Static,20.0,20095.9140625,nan,nan,39.64806365966797,nan
1.0567195415496826,1783764388.3003032,Static,20.0,20095.98828125,nan,nan,73.97816467285156,nan
1.0831077098846436,1783764388.3266914,Static,20.0,20096.013671875,nan,nan,26.38958168029785,nan
1.133063793182373,1783764388.3766475,Static,20.0,20096.064453125,nan,nan,50.041290283203125,nan
1.2229185104370117,1783764388.4665022,Static,20.0,20096.154296875,nan,nan,89.79487609863281,nan
1.233339786529541,1783764388.4769235,Static,20.0,20096.1640625,nan,nan,10.443745613098145,nan
1.2863223552703857,1783764388.529906,Static,20.0,20096.216796875,nan,nan,52.951534271240234,nan
