t,ros_time,condition,distance_m,rx_time,robot_time_ms,seq,interarrival_ms,seq_gap
0.0,1783764373.0970943,Static,20.0,20080.78515625,nan,nan,45.6884651184082,nan
0.048913002014160156,1783764373.1460073,Static,20.0,20080.833984375,nan,nan,48.940269470214844,nan
0.09250664710998535,1783764373.189601,Static,20.0,20080.876953125,nan,nan,43.34953689575195,nan
0.16070556640625,1783764373.2577999,Static,20.0,20080.9453125,nan,nan,68.61077880859375,nan
0.1914832592010498,1783764373.2885776,Static,20.0,20080.9765625,nan,nan,30.677719116210938,nan
0.2419734001159668,1783764373.3390677,Static,20.0,20081.025390625,nan,nan,50.105220794677734,nan
0.2916855812072754,1783764373.3887799,Static,20.0,20081.076171875,nan,nan,50.111419677734375,nan
0.6499285697937012,1783764373.7470229,Static,20.0,20081.43359375,nan,nan,358.083984375,nan
0.6505193710327148,1783764373.7476137,Static,20.0,20081.435546875,nan,nan,0.445609986782074,nan
0.6512970924377441,1783764373.7483914,Static,20.0,20081.435546875,nan,nan,1.186156988143921,nan
0.6868634223937988,1783764373.7839577,Static,20.0,20081.470703125,nan,nan,35.447654724121094,nan
0.6889262199401855,1783764373.7860205,Static,20.0,20081.474609375,nan,nan,2.2595229148864746,nan
0.693026065826416,1783764373.7901204,Static,20.0,20081.478515625,nan,nan,4.215700149536133,nan
0.7015476226806641,1783764373.798642,Static,20.0,20081.486328125,nan,nan,8.24012279510498,nan
0.7518730163574219,1783764373.8489673,Static,20.0,20081.537109375,nan,nan,50.20963668823242,nan
0.7933204174041748,1783764373.8904147,Static,20.0,20081.578125,nan,nan,41.44561767578125,nan
0.8569762706756592,1783764373.9540706,Static,20.0,20081.640625,nan,nan,63.40986251831055,nan
0.8933918476104736,1783764373.9904861,Static,20.0,20081.677734375,nan,nan,36.640865325927734,nan
0.9462869167327881,1783764374.0433812,Static,20.0,20081.73046875,nan,nan,53.02397918701172,nan
1.0138576030731201,1783764374.110952,Static,20.0,20081.798828125,nan,nan,67.43789672851562,nan
1.0493528842926025,1783764374.1464472,Static,20.0,20081.833984375,nan,nan,35.55906677246094,nan
1.0938730239868164,1783764374.1909673,Static,20.0,20081.87890625,nan,nan,44.55858612060547,nan
1.176206111907959,1783764374.2733004,Static,20.0,20081.9609375,nan,nan,82.31049346923828,nan
1.196765661239624,1783764374.29386,Static,20.0,20081.982421875,nan,nan,20.563709259033203,nan
1.2444429397583008,1783764374.3415372,Static,20.0,20082.029296875,nan,nan,47.47324752807617,nan
1.305753469467163,1783764374.4028478,Static,20.0,20082.08984375,nan,nan,61.488956451416016,nan
1.3467531204223633,1783764374.4438474,Static,20.0,20082.130859375,nan,nan,40.704402923583984,nan
1.4084811210632324,1783764374.5055754,Static,20.0,20082.193359375,nan,nan,62.01927947998047,nan
1.4538488388061523,1783764374.5509431,Static,20.0,20082.23828125,nan,nan,45.18330383300781,nan
1.5084245204925537,1783764374.6055188,Static,20.0,20082.29296875,nan,nan,54.72408676147461,nan
1.5454087257385254,1783764374.642503,Static,20.0,20082.330078125,nan,nan,36.967098236083984,nan
1.6114890575408936,1783764374.7085834,Static,20.0,20082.396484375,nan,nan,65.97573852539062,nan
1.695352554321289,1783764374.7924469,Static,20.0,20082.48046875,nan,nan,84.0147933959961,nan
1.7124454975128174,1783764374.8095398,Static,20.0,20082.498046875,nan,nan,17.06475830078125,nan
1.7555139064788818,1783764374.8526082,Static,20.0,20082.541015625,nan,nan,43.11705017089844,nan
1.797729253768921,1783764374.8948236,Static,20.0,20082.58203125,nan,nan,42.16719436645508,nan
1.8600225448608398,1783764374.9571168,Static,20.0,20082.64453125,nan,nan,62.19055938720703,nan
1.8998534679412842,1783764374.9969478,Static,20.0,20082.68359375,nan,nan,39.86821365356445,nan
1.9460172653198242,1783764375.0431116,Static,20.0,20082.73046875,nan,nan,46.338035583496094,nan
1.9963393211364746,1783764375.0934336,Static,20.0,20082.78125,nan,nan,50.15867614746094,nan
2.046344757080078,1783764375.143439,Static,20.0,20082.830078125,nan,nan,50.08454513549805,nan
2.097766876220703,1783764375.1948612,Static,20.0,20082.8828125,nan,nan,51.44206237792969,nan
2.150233507156372,1783764375.2473278,Static,20.0,20082.935546875,nan,nan,52.5618782043457,nan
2.202406406402588,1783764375.2995007,Static,20.0,20082.986328125,nan,nan,52.058326721191406,nan
2.2574286460876465,1783764375.354523,Static,20.0,20083.04296875,nan,nan,55.05671310424805,nan
2.325908660888672,1783764375.423003,Static,20.0,20083.109375,nan,nan,68.16964721679688,nan
2.3540682792663574,1783764375.4511626,Static,20.0,20083.138671875,nan,nan,28.31350326538086,nan
2.4126780033111572,1783764375.5097723,Static,20.0,20083.197265625,nan,nan,58.61977767944336,nan
