t,ros_time,condition,distance_m,rx_time,robot_time_ms,seq,interarrival_ms,seq_gap
0.0,1783764347.5543358,Static,10.0,20055.2421875,nan,nan,61.1003532409668,nan
0.018542766571044922,1783764347.5728786,Static,10.0,20055.259765625,nan,nan,18.572256088256836,nan
0.07972288131713867,1783764347.6340587,Static,10.0,20055.322265625,nan,nan,61.30659103393555,nan
0.12124800682067871,1783764347.6755838,Static,10.0,20055.36328125,nan,nan,41.331451416015625,nan
0.19881868362426758,1783764347.7531545,Static,10.0,20055.44140625,nan,nan,77.67889404296875,nan
0.21911215782165527,1783764347.773448,Static,10.0,20055.4609375,nan,nan,20.219955444335938,nan
0.4248785972595215,1783764347.9792144,Static,10.0,20055.666015625,nan,nan,205.8174591064453,nan
0.5169553756713867,1783764348.0712912,Static,10.0,20055.759765625,nan,nan,92.1278305053711,nan
0.6057429313659668,1783764348.1600788,Static,10.0,20055.84765625,nan,nan,88.8240966796875,nan
0.6315503120422363,1783764348.1858861,Static,10.0,20055.873046875,nan,nan,25.81167221069336,nan
0.694849967956543,1783764348.2491858,Static,10.0,20055.9375,nan,nan,63.26963424682617,nan
0.7198483943939209,1783764348.2741842,Static,10.0,20055.9609375,nan,nan,24.978843688964844,nan
0.8118774890899658,1783764348.3662133,Static,10.0,20056.0546875,nan,nan,92.05877685546875,nan
0.8381500244140625,1783764348.3924859,Static,10.0,20056.080078125,nan,nan,26.177810668945312,nan
