t,ros_time,condition,distance_m,rx_time,robot_time_ms,seq,interarrival_ms,seq_gap
0.0,1783764276.191513,Static,10.0,19983.87890625,nan,nan,50.0670280456543,nan
0.050284385681152344,1783764276.2417974,Static,10.0,19983.9296875,nan,nan,50.304359436035156,nan
0.10050106048583984,1783764276.2920141,Static,10.0,19983.978515625,nan,nan,50.08518981933594,nan
0.15038084983825684,1783764276.341894,Static,10.0,19984.029296875,nan,nan,50.12578201293945,nan
0.20069551467895508,1783764276.3922086,Static,10.0,19984.080078125,nan,nan,50.0648078918457,nan
0.25100088119506836,1783764276.442514,Static,10.0,19984.130859375,nan,nan,50.316749572753906,nan
0.3010106086730957,1783764276.4925237,Static,10.0,19984.1796875,nan,nan,50.1976203918457,nan
0.3526878356933594,1783764276.544201,Static,10.0,19984.232421875,nan,nan,51.69181823730469,nan
0.4035472869873047,1783764276.5950603,Static,10.0,19984.283203125,nan,nan,50.78034210205078,nan
0.45159149169921875,1783764276.6431046,Static,10.0,19984.330078125,nan,nan,48.076969146728516,nan
0.505690336227417,1783764276.6972034,Static,10.0,19984.384765625,nan,nan,54.11447525024414,nan
0.5515730381011963,1783764276.743086,Static,10.0,19984.4296875,nan,nan,45.68311309814453,nan
0.6035342216491699,1783764276.7950473,Static,10.0,19984.482421875,nan,nan,52.06268310546875,nan
0.6556704044342041,1783764276.8471835,Static,10.0,19984.53515625,nan,nan,52.22107696533203,nan
0.718496561050415,1783764276.9100096,Static,10.0,19984.59765625,nan,nan,62.80559158325195,nan
0.7518296241760254,1783764276.9433427,Static,10.0,19984.630859375,nan,nan,33.4290771484375,nan
0.8024694919586182,1783764276.9939826,Static,10.0,19984.681640625,nan,nan,50.259605407714844,nan
0.8976378440856934,1783764277.089151,Static,10.0,19984.77734375,nan,nan,95.37023162841797,nan
0.9184970855712891,1783764277.1100101,Static,10.0,19984.796875,nan,nan,20.954814910888672,nan
0.9667770862579346,1783764277.1582901,Static,10.0,19984.845703125,nan,nan,48.22798538208008,nan
1.0056638717651367,1783764277.197177,Static,10.0,19984.884765625,nan,nan,38.641685485839844,nan
1.0536789894104004,1783764277.245192,Static,10.0,19984.93359375,nan,nan,48.16550827026367,nan
1.10369873046875,1783764277.2952118,Static,10.0,19984.982421875,nan,nan,50.02251434326172,nan
1.1531624794006348,1783764277.3446755,Static,10.0,19985.03125,nan,nan,49.418392181396484,nan
1.2035243511199951,1783764277.3950374,Static,10.0,19985.08203125,nan,nan,50.58052444458008,nan
1.2535059452056885,1783764277.445019,Static,10.0,19985.1328125,nan,nan,49.93939971923828,nan
1.3035168647766113,1783764277.49503,Static,10.0,19985.18359375,nan,nan,50.00176239013672,nan
1.354562520980835,1783764277.5460756,Static,10.0,19985.234375,nan,nan,51.02516174316406,nan
1.4043076038360596,1783764277.5958207,Static,10.0,19985.283203125,nan,nan,49.8992805480957,nan
1.4546513557434082,1783764277.6461644,Static,10.0,19985.333984375,nan,nan,50.08888244628906,nan
1.5039122104644775,1783764277.6954253,Static,10.0,19985.3828125,nan,nan,49.44419479370117,nan
1.5539069175720215,1783764277.74542,Static,10.0,19985.43359375,nan,nan,50.089324951171875,nan
1.604067325592041,1783764277.7955804,Static,10.0,19985.482421875,nan,nan,50.04273986816406,nan
1.65425705909729,1783764277.8457701,Static,10.0,19985.533203125,nan,nan,50.11775588989258,nan
1.7056360244750977,1783764277.897149,Static,10.0,19985.583984375,nan,nan,51.359012603759766,nan
1.7547833919525146,1783764277.9462965,Static,10.0,19985.6328125,nan,nan,49.06709289550781,nan
1.8072984218597412,1783764277.9988115,Static,10.0,19985.685546875,nan,nan,52.673057556152344,nan
1.855419635772705,1783764278.0469327,Static,10.0,19985.734375,nan,nan,48.132896423339844,nan
1.9104256629943848,1783764278.1019387,Static,10.0,19985.7890625,nan,nan,55.027069091796875,nan
1.9551289081573486,1783764278.146642,Static,10.0,19985.833984375,nan,nan,44.52573776245117,nan
2.012977361679077,1783764278.2044904,Static,10.0,19985.892578125,nan,nan,57.647972106933594,nan
2.0552420616149902,1783764278.2467551,Static,10.0,19985.93359375,nan,nan,42.685218811035156,nan
2.105642557144165,1783764278.2971556,Static,10.0,19985.984375,nan,nan,50.282596588134766,nan
2.1555252075195312,1783764278.3470383,Static,10.0,19986.03515625,nan,nan,49.969764709472656,nan
2.205843925476074,1783764278.397357,Static,10.0,19986.083984375,nan,nan,50.05424880981445,nan
2.256150484085083,1783764278.4476635,Static,10.0,19986.134765625,nan,nan,50.182456970214844,nan
2.3066556453704834,1783764278.4981687,Static,10.0,19986.185546875,nan,nan,50.68361282348633,nan
2.3560211658477783,1783764278.5475342,Static,10.0,19986.234375,nan,nan,49.54623031616211,nan
2.406064748764038,1783764278.5975778,Static,10.0,19986.28515625,nan,nan,50.07671356201172,nan
2.4564146995544434,1783764278.6479278,Static,10.0,19986.3359375,nan,nan,50.27009582519531,nan
2.513035297393799,1783764278.7045484,Static,10.0,19986.392578125,nan,nan,56.60748291015625,nan
2.5566954612731934,1783764278.7482085,Static,10.0,19986.435546875,nan,nan,43.53953170776367,nan
2.6065382957458496,1783764278.7980514,Static,10.0,19986.486328125,nan,nan,50.07625961303711,nan
2.657392978668213,1783764278.848906,Static,10.0,19986.537109375,nan,nan,50.596031188964844,nan
2.7074339389801025,1783764278.898947,Static,10.0,19986.5859375,nan,nan,50.271705627441406,nan
2.758106231689453,1783764278.9496193,Static,10.0,19986.63671875,nan,nan,50.69010925292969,nan
2.807448625564575,1783764278.9989617,Static,10.0,19986.6875,nan,nan,49.26845932006836,nan
2.8595657348632812,1783764279.0510788,Static,10.0,19986.73828125,nan,nan,52.08283996582031,nan
2.909104108810425,1783764279.1006172,Static,10.0,19986.7890625,nan,nan,49.60125732421875,nan
2.963386058807373,1783764279.1548991,Static,10.0,19986.841796875,nan,nan,54.33272171020508,nan
3.008565664291382,1783764279.2000787,Static,10.0,19986.888671875,nan,nan,45.14235305786133,nan
3.0645456314086914,1783764279.2560587,Static,10.0,19986.943359375,nan,nan,55.93980407714844,nan
3.1079163551330566,1783764279.2994294,Static,10.0,19986.986328125,nan,nan,43.41111373901367,nan
3.1584079265594482,1783764279.349921,Static,10.0,19987.037109375,nan,nan,50.26352310180664,nan
3.208186149597168,1783764279.3996992,Static,10.0,19987.087890625,nan,nan,50.01105499267578,nan
3.2588117122650146,1783764279.4503248,Static,10.0,19987.138671875,nan,nan,50.36787414550781,nan
3.308500289916992,1783764279.5000134,Static,10.0,19987.1875,nan,nan,49.93023681640625,nan
3.3585593700408936,1783764279.5500724,Static,10.0,19987.23828125,nan,nan,50.089786529541016,nan
3.4088854789733887,1783764279.6003985,Static,10.0,19987.287109375,nan,nan,50.268150329589844,nan
3.4596121311187744,1783764279.6511252,Static,10.0,19987.337890625,nan,nan,50.20328903198242,nan
3.5090548992156982,1783764279.700568,Static,10.0,19987.388671875,nan,nan,49.94637680053711,nan
3.5594279766082764,1783764279.750941,Static,10.0,19987.439453125,nan,nan,50.425228118896484,nan
3.6092705726623535,1783764279.8007836,Static,10.0,19987.48828125,nan,nan,49.83211135864258,nan
3.666870594024658,1783764279.8583837,Static,10.0,19987.544921875,nan,nan,57.247039794921875,nan
3.71050763130188,1783764279.9020207,Static,10.0,19987.58984375,nan,nan,43.96232604980469,nan
3.7604987621307373,1783764279.9520118,Static,10.0,19987.638671875,nan,nan,50.012290954589844,nan
3.8106329441070557,1783764280.002146,Static,10.0,19987.689453125,nan,nan,50.220001220703125,nan
3.862009286880493,1783764280.0535223,Static,10.0,19987.740234375,nan,nan,50.989078521728516,nan
3.910443067550659,1783764280.1019561,Static,10.0,19987.7890625,nan,nan,48.73503494262695,nan
3.960247278213501,1783764280.1517603,Static,10.0,19987.83984375,nan,nan,49.83147430419922,nan
4.012124538421631,1783764280.2036376,Static,10.0,19987.890625,nan,nan,51.842098236083984,nan
4.06074595451355,1783764280.252259,Static,10.0,19987.939453125,nan,nan,48.557003021240234,nan
4.11181116104126,1783764280.3033242,Static,10.0,19987.990234375,nan,nan,50.946556091308594,nan
4.1626362800598145,1783764280.3541493,Static,10.0,19988.041015625,nan,nan,51.047393798828125,nan
4.210878372192383,1783764280.4023914,Static,10.0,19988.08984375,nan,nan,48.16537857055664,nan
4.269257068634033,1783764280.4607701,Static,10.0,19988.1484375,nan,nan,58.386024475097656,nan
4.311528444290161,1783764280.5030415,Static,10.0,19988.189453125,nan,nan,41.95287322998047,nan
4.369171857833862,1783764280.560685,Static,10.0,19988.248046875,nan,nan,58.05919647216797,nan
4.4114439487457275,1783764280.602957,Static,10.0,19988.291015625,nan,nan,42.28851318359375,nan
4.470225095748901,1783764280.6617382,Static,10.0,19988.349609375,nan,nan,58.3287467956543,nan
4.511701583862305,1783764280.7032146,Static,10.0,19988.390625,nan,nan,41.7274284362793,nan
4.561734676361084,1783764280.7532477,Static,10.0,19988.44140625,nan,nan,50.148136138916016,nan
4.615791320800781,1783764280.8073044,Static,10.0,19988.494140625,nan,nan,54.093482971191406,nan
4.662108898162842,1783764280.853622,Static,10.0,19988.541015625,nan,nan,46.241451263427734,nan
4.712702751159668,1783764280.9042158,Static,10.0,19988.591796875,nan,nan,50.61391067504883,nan
4.763744592666626,1783764280.9552577,Static,10.0,19988.642578125,nan,nan,50.97908020019531,nan
4.815093278884888,1783764281.0066063,Static,10.0,19988.693359375,nan,nan,51.459190368652344,nan
4.862980127334595,1783764281.0544932,Static,10.0,19988.7421875,nan,nan,47.5986442565918,nan
4.912636041641235,1783764281.104149,Static,10.0,19988.791015625,nan,nan,49.91108703613281,nan
4.9635069370269775,1783764281.15502,Static,10.0,19988.841796875,nan,nan,50.89604187011719,nan
5.013842344284058,1783764281.2053554,Static,10.0,19988.892578125,nan,nan,50.33375549316406,nan
5.063505172729492,1783764281.2550182,Static,10.0,19988.943359375,nan,nan,49.52794647216797,nan
5.113678455352783,1783764281.3051915,Static,10.0,19988.9921875,nan,nan,50.3134651184082,nan
5.164823770523071,1783764281.3563368,Static,10.0,19989.04296875,nan,nan,51.00274658203125,nan
5.2181055545806885,1783764281.4096186,Static,10.0,19989.09765625,nan,nan,53.42403793334961,nan
5.2637152671813965,1783764281.4552283,Static,10.0,19989.142578125,nan,nan,45.507606506347656,nan
5.3153603076934814,1783764281.5068734,Static,10.0,19989.1953125,nan,nan,51.81412124633789,nan
5.363771200180054,1783764281.5552843,Static,10.0,19989.2421875,nan,nan,48.31118392944336,nan
5.418134689331055,1783764281.6096478,Static,10.0,19989.296875,nan,nan,54.14237976074219,nan
5.464221715927124,1783764281.6557348,Static,10.0,19989.34375,nan,nan,46.040775299072266,nan
5.5149617195129395,1783764281.7064748,Static,10.0,19989.39453125,nan,nan,50.96172332763672,nan
5.5641515254974365,1783764281.7556646,Static,10.0,19989.443359375,nan,nan,49.28311538696289,nan
5.614668130874634,1783764281.8061812,Static,10.0,19989.494140625,nan,nan,50.261287689208984,nan
5.664938926696777,1783764281.856452,Static,10.0,19989.54296875,nan,nan,50.35478973388672,nan
5.715728759765625,1783764281.9072418,Static,10.0,19989.595703125,nan,nan,50.919429779052734,nan
5.76674485206604,1783764281.958258,Static,10.0,19989.646484375,nan,nan,50.99333953857422,nan
5.815841913223267,1783764282.007355,Static,10.0,19989.6953125,nan,nan,49.12124252319336,nan
5.865987777709961,1783764282.0575008,Static,10.0,19989.744140625,nan,nan,50.11130905151367,nan
5.915099620819092,1783764282.1066127,Static,10.0,19989.794921875,nan,nan,49.15410614013672,nan
5.966660976409912,1783764282.158174,Static,10.0,19989.845703125,nan,nan,51.49534225463867,nan
6.015331745147705,1783764282.2068448,Static,10.0,19989.89453125,nan,nan,48.76874542236328,nan
6.065626859664917,1783764282.25714,Static,10.0,19989.9453125,nan,nan,50.08026885986328,nan
6.115646839141846,1783764282.30716,Static,10.0,19989.994140625,nan,nan,50.11927032470703,nan
6.165650367736816,1783764282.3571634,Static,10.0,19990.044921875,nan,nan,50.112464904785156,nan
6.215994596481323,1783764282.4075077,Static,10.0,19990.095703125,nan,nan,50.34260177612305,nan
6.2660510540008545,1783764282.457564,Static,10.0,19990.14453125,nan,nan,50.003570556640625,nan
6.316237688064575,1783764282.5077507,Static,10.0,19990.1953125,nan,nan,50.10377883911133,nan
6.366101980209351,1783764282.557615,Static,10.0,19990.24609375,nan,nan,50.02013397216797,nan
6.417756080627441,1783764282.6092691,Static,10.0,19990.296875,nan,nan,51.499053955078125,nan
