file,controller,trajectory,run_id,source,start_time_s,end_time_s,n_samples,duration_s,rmse_ex_m,rmse_ey_m,rmse_etheta_rad,rmse_position_m,mae_position_m,max_position_m,mae_heading_rad,max_heading_rad,convergence_time_s,mean_abs_cmd_v,mean_abs_cmd_w
paper_logs/20260711_172534_circle_BSMC_fusion_run3.csv,Unknown,circle,fusion_run3,odom,0.0,,2713,108.47831678390503,0.04257923718621233,0.014515139488779007,0.014397779420522595,0.07306267916329602,0.06465848773259669,0.11918539472290372,0.011931347478661878,0.06358499095542247,2.2816431522369385,0.06394215506916415,0.07175386362590329
paper_logs/20260711_173100_circle_Backstepping_fusion_run4.csv,Unknown,circle,fusion_run4,odom,0.0,,3723,148.87993049621582,0.04296014012210047,0.00920097725969126,0.009321397605594098,0.06894346410495153,0.061364852959962524,0.1171609624655042,0.006101408061563397,0.037597052436181055,2.199648141860962,0.06782594793784429,0.07624061319325069
