file,controller,trajectory,run_id,source,status,odom_topic,start_camera_x,start_camera_y,start_camera_yaw,k1,k2,k3,ks1,ks2,phi1,phi2,yaw_bias_gain,radius_feedback_gain,radius_position_gain,side_length,corner_radius,desired_speed,max_w,max_w_accel,square_laps,turn_feedforward_scale,path_following,path_lookahead,max_progress_rate,k3_straight,k2_straight,ki_y_straight,ey_integral_limit
/home/hoang/Paper1/paper_logs/square_path_following/20260717_151910_square_BSMC_fusion_square_path_v1.csv,BSMC,square,square_path_v1,fusion,complete,/odometry/filtered,-1.0094397097099117,-1.005117582111824,0.0248136642308493,0.8,3.0,9.0,0.08,0.1,1.0,1.5,0.0,0.0,0.0,2.0,0.22,0.1,0.85,0.0,1.0,1.0,True,0.0,0.3,,,,
/home/hoang/Paper1/paper_logs/square_path_following/20260717_152525_square_BSMC_fusion_square_path_v2_damped.csv,BSMC,square,square_path_v2_damped,fusion,complete,/odometry/filtered,-1.021648735534854,-1.0049728504041346,0.017699210926566046,0.8,3.0,9.0,0.08,0.1,1.0,1.5,0.0,0.0,0.0,2.0,0.22,0.1,0.85,0.0,1.0,1.0,True,0.0,0.3,11.0,,,
/home/hoang/Paper1/paper_logs/square_path_following/20260717_160013_square_BSMC_fusion_square_path_v3_cross_track.csv,BSMC,square,square_path_v3_cross_track,fusion,complete,/odometry/filtered,-1.0261325746774674,-1.0005883663892745,0.018703313674178046,0.8,3.0,9.0,0.08,0.1,1.0,1.5,0.0,0.0,0.0,2.0,0.22,0.1,0.85,0.0,1.0,1.0,True,0.0,0.3,15.0,6.0,,
/home/hoang/Paper1/paper_logs/square_path_following/20260717_160405_square_BSMC_fusion_square_path_v4_integral.csv,BSMC,square,square_path_v4_integral,fusion,complete,/odometry/filtered,-1.0181098711199876,-1.0002791270977114,0.014538259482826367,0.8,3.0,9.0,0.08,0.1,1.0,1.5,0.0,0.0,0.0,2.0,0.22,0.1,0.85,0.0,1.0,1.0,True,0.0,0.3,11.0,3.0,0.08,0.4
