camera_max_position_m,camera_rmse_heading_deg,camera_rmse_position_m,command_saturation_fraction,convergence_time_s,file,k1,k2,k3,ks1,ks2,mean_score,phi1,phi2,rejected_max_error,repeat,result_type,score,score_std,trajectory_closure_error_m,trial,worst_camera_error_m,worst_trajectory_closure_m
0.12866544234168062,11.920517886259278,0.07568118237348688,0.35735439289239884,nan,/home/hoang/Paper1/paper_logs/optuna_tuning_v2/eight/20260712_185852_eight_BSMC_fusion_optuna_t001_r01.csv,0.4,2.4,3.5,0.0225,0.07500000000000001,,1.0,1.5,,1,run,0.20705026739017243,,0.004262753637419625,1,,
0.13999988078576825,13.298839409561245,0.07741085433610663,0.44653465346534654,nan,/home/hoang/Paper1/paper_logs/optuna_tuning_v2/eight/20260712_190001_eight_BSMC_fusion_optuna_t001_r02.csv,0.4,2.4,3.5,0.0225,0.07500000000000001,,1.0,1.5,,2,run,0.22328586234443001,,0.0018860507666943194,1,,
,,,,,,0.4,2.4,3.5,0.0225,0.07500000000000001,0.21516806486730122,1.0,1.5,True,all,candidate,5.139999880785768,0.011480299288753631,,1,0.13999988078576825,0.004262753637419625
0.14490513405026154,12.330817847454913,0.08075651754288575,0.40683229813664595,nan,/home/hoang/Paper1/paper_logs/optuna_tuning_v2/eight/20260712_190111_eight_BSMC_fusion_optuna_t002_r01.csv,0.5119941307320987,5.728928685254539,3.793972738151323,0.06290944768329998,0.11010419409954823,,1.0,1.5,,1,run,0.22233469528935515,,0.0003414122204905813,2,,
0.1267036987176483,13.696480554000022,0.07535698770009952,0.4787018255578093,nan,/home/hoang/Paper1/paper_logs/optuna_tuning_v2/eight/20260712_190221_eight_BSMC_fusion_optuna_t002_r02.csv,0.5119941307320987,5.728928685254539,3.793972738151323,0.06290944768329998,0.11010419409954823,,1.0,1.5,,2,run,0.22183062834115533,,0.0033022967650144478,2,,
,,,,,,0.5119941307320987,5.728928685254539,3.793972738151323,0.06290944768329998,0.11010419409954823,0.22208266181525524,1.0,1.5,True,all,candidate,5.144905134050261,0.0003564291572441021,,2,0.14490513405026154,0.0033022967650144478
0.14187433715118494,13.808788611128936,0.07421685967317,0.49082125603864735,nan,/home/hoang/Paper1/paper_logs/optuna_tuning_v2/eight/20260712_190331_eight_BSMC_fusion_optuna_t003_r01.csv,0.27159397236982286,0.819459866925097,4.3977926559872085,0.0630752632926666,0.23431633000411026,,1.0,1.5,,1,run,0.225915185127976,,0.0038522532306182553,3,,
