t,ros_time,controller,trajectory,run_id,odom_stamp,odom_x,odom_y,odom_yaw,odom_v,odom_w,camera_stamp,camera_x,camera_y,camera_yaw,desired_stamp,desired_x,desired_y,desired_yaw,error_stamp,error_ex,error_ey,error_etheta,cmd_stamp,cmd_v,cmd_w,robot_state_stamp,rpm_l_x10,rpm_r_x10,gyro_z_x1000,espnow_link_stamp,espnow_rx_time,espnow_robot_time_ms,espnow_seq,espnow_interarrival_ms,espnow_seq_gap
0.0,1783855602.2454844,BSMC,eight,optuna_t027,1783855602.2026656,-0.06957832243203936,-0.17150499695325425,-0.4626712150658498,-4.071226363133436e-08,5.37100324611126e-06,1783855602.2275152,-0.06957829743623734,-0.1715048998594284,-0.4626721195868329,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.04047679901123047,1783855602.2859612,BSMC,eight,optuna_t027,1783855602.2534044,-0.06957831892577354,-0.1715049782726817,-0.462671369345714,-3.264129016149814e-08,4.202105914311487e-06,1783855602.2800062,-0.06957829743623734,-0.1715048998594284,-0.4626721195868329,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1783855602.2550414,0.0,0.0,491.0,1783855602.2561681,24932.677734375,nan,nan,50.03881072998047,nan
0.08006858825683594,1783855602.325553,BSMC,eight,optuna_t027,1783855602.302387,-0.06957831574664801,-0.1715049631787398,-0.4626715212789448,-2.6093775187179187e-08,3.217963697518802e-06,1783855602.2800062,-0.06957829743623734,-0.1715048998594284,-0.4626721195868329,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1783855602.3044672,0.0,0.0,493.0,1783855602.3045616,24932.728515625,nan,nan,50.11125946044922,nan
0.12037944793701172,1783855602.3658638,BSMC,eight,optuna_t027,1783855602.3529584,-0.06957831300270367,-0.1715049510185426,-0.4626716451074303,-2.067469124383388e-08,2.4311684242586774e-06,1783855602.3308208,-0.06957829743623734,-0.1715048998594284,-0.4626721195868329,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1783855602.355896,0.0,0.0,496.0,1783855602.3555949,24932.779296875,nan,nan,51.8135871887207,nan
0.1602308750152588,1783855602.4057152,BSMC,eight,optuna_t027,1783855602.4030716,-0.06957831064217868,-0.1715049413060065,-0.462671744488462,-1.6264675852136773e-08,1.827530289438981e-06,1783855602.3786972,-0.06957829743623734,-0.1715048998594284,-0.4626721195868329,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1783855602.4054036,0.0,0.0,492.0,1783855602.3555949,24932.779296875,nan,nan,51.8135871887207,nan
0.20029258728027344,1783855602.445777,BSMC,eight,optuna_t027,1783855602.4030716,-0.06957831064217868,-0.1715049413060065,-0.462671744488462,-1.6264675852136773e-08,1.827530289438981e-06,1783855602.428996,-0.06957829743623734,-0.1715048998594284,-0.4626721195868329,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1783855602.4054036,0.0,0.0,492.0,1783855602.4059007,24932.828125,nan,nan,48.20573425292969,nan
0.24032020568847656,1783855602.4858046,BSMC,eight,optuna_t027,1783855602.452592,-0.06957830859595737,-0.17150493345568127,-0.46267182769036763,-1.2785074501014165e-08,1.3543121288813512e-06,1783855602.4771807,-0.06957829743623734,-0.1715048998594284,-0.4626721195868329,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1783855602.4564755,0.0,0.0,494.0,1783855602.456761,24932.880859375,nan,nan,52.747825622558594,nan
0.28038859367370605,1783855602.525873,BSMC,eight,optuna_t027,1783855602.502847,-0.06957830685630341,-0.17150492713284166,-0.4626718928603337,-9.93811883611761e-09,9.934350727997933e-07,1783855602.4771807,-0.06957829743623734,-0.1715048998594284,-0.4626721195868329,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1783855602.5044997,0.0,0.0,494.0,1783855602.5045938,24932.927734375,nan,nan,48.105804443359375,nan
0.32007861137390137,1783855602.565563,BSMC,eight,optuna_t027,1783855602.5529034,-0.06957830534825934,-0.17150492197589567,-0.4626719475423256,-7.745564589384908e-09,7.119582730348002e-07,1783855602.5288696,-0.06957829743623734,-0.1715048998594284,-0.4626721195868329,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1783855602.5544689,0.0,0.0,491.0,1783855602.554573,24932.978515625,nan,nan,49.82083511352539,nan
0.3598489761352539,1783855602.6053333,BSMC,eight,optuna_t027,1783855602.6028843,-0.06957830405909476,-0.17150491779100277,-0.4626719909105954,-6.005660322727203e-09,4.997787949221869e-07,1783855602.5796647,-0.06957829743623734,-0.1715048998594284,-0.4626721195868329,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1783855602.605017,0.0,0.0,495.0,1783855602.6051145,24933.029296875,nan,nan,50.34024429321289,nan
0.40020108222961426,1783855602.6456854,BSMC,eight,optuna_t027,1783855602.6028843,-0.06957830405909476,-0.17150491779100277,-0.4626719909105954,-6.005660322727203e-09,4.997787949221869e-07,1783855602.6281395,-0.06957829743623734,-0.1715048998594284,-0.4626721195868329,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1783855602.605017,0.0,0.0,495.0,1783855602.6051145,24933.029296875,nan,nan,50.34024429321289,nan
0.44008851051330566,1783855602.6855729,BSMC,eight,optuna_t027,1783855602.6526453,-0.06957830297309674,-0.17150491442046914,-0.462672023891697,-4.630259907313262e-09,3.451046059935312e-07,1783855602.6788182,-0.06957829743623734,-0.1715048998594284,-0.4626721195868329,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1783855602.654221,0.0,0.0,498.0,1783855602.6545703,24933.078125,nan,nan,49.49546813964844,nan
0.48010873794555664,1783855602.725593,BSMC,eight,optuna_t027,1783855602.702626,-0.0695783020515421,-0.17150491167783974,-0.4626720496508605,-3.566195203477546e-09,2.3044944012045058e-07,1783855602.6788182,-0.06957829743623734,-0.1715048998594284,-0.4626721195868329,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1783855602.705136,0.0,0.0,491.0,1783855602.7068305,24933.12890625,nan,nan,50.4705924987793,nan
0.520125150680542,1783855602.7656095,BSMC,eight,optuna_t027,1783855602.7526524,-0.06957830127491747,-0.17150490945367391,-0.46267206926637194,-2.735904803726783e-09,1.4780074648122427e-07,1783855602.729915,-0.06957829743623734,-0.1715048998594284,-0.4626721195868329,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1783855602.7554724,0.0,0.0,494.0,1783855602.7558181,24933.1796875,nan,nan,50.856414794921875,nan
0.5599970817565918,1783855602.8054814,BSMC,eight,optuna_t027,1783855602.802525,-0.06957834473587043,-0.17150496985323319,-0.46267645613087327,-1.2840902203580447e-08,-1.0816255569567758e-05,1783855602.7786255,-0.06957852840423584,-0.17150524258613586,-0.4626831984314522,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1783855602.8046496,0.0,0.0,495.0,1783855602.8049932,24933.228515625,nan,nan,49.13410186767578,nan
0.6007275581359863,1783855602.846212,BSMC,eight,optuna_t027,1783855602.802525,-0.06957834473587043,-0.17150496985323319,-0.46267645613087327,-1.2840902203580447e-08,-1.0816255569567758e-05,1783855602.8284981,-0.06957852840423584,-0.17150524258613586,-0.4626831984314522,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1783855602.8046496,0.0,0.0,495.0,1783855602.8049932,24933.228515625,nan,nan,49.13410186767578,nan
0.6402385234832764,1783855602.8857229,BSMC,eight,optuna_t027,1783855602.8524303,-0.06957838001121122,-0.17150501933815965,-0.4626795154628748,-1.757241530182455e-08,-1.6884067224429192e-05,1783855602.88002,-0.06957852840423584,-0.17150524258613586,-0.4626831984314522,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1783855602.8554,0.0,0.0,494.0,1783855602.855703,24933.279296875,nan,nan,50.71989059448242,nan
0.6810905933380127,1783855602.926575,BSMC,eight,optuna_t027,1783855602.9025848,-0.06957840867695489,-0.17150505999772003,-0.46268158347435534,-1.9048297120197507e-08,-1.9590780395374123e-05,1783855602.88002,-0.06957852840423584,-0.17150524258613586,-0.4626831984314522,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1783855602.9053338,0.0,0.0,496.0,1783855602.9057462,24933.330078125,nan,nan,50.00873565673828,nan
0.7205452919006348,1783855602.9660296,BSMC,eight,optuna_t027,1783855602.9531944,-0.06957843176849483,-0.17150509314045426,-0.46268293863700305,-1.8528923226817714e-08,-2.0092089067655832e-05,1783855602.929478,-0.06957852840423584,-0.17150524258613586,-0.4626831984314522,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1783855602.9570253,0.0,0.0,492.0,1783855602.9554074,24933.37890625,nan,nan,50.089725494384766,nan
0.7601757049560547,1783855603.00566,BSMC,eight,optuna_t027,1783855603.0029736,-0.06957845031914275,-0.1715051201378393,-0.46268377582728915,-1.6942654921271653e-08,-1.9270502845626558e-05,1783855602.9773092,-0.06957852840423584,-0.17150524258613586,-0.4626831984314522,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1783855602.9570253,0.0,0.0,492.0,1783855602.9554074,24933.37890625,nan,nan,50.089725494384766,nan
0.8012526035308838,1783855603.046737,BSMC,eight,optuna_t027,1783855603.0029736,-0.06957845031914275,-0.1715051201378393,-0.46268377582728915,-1.6942654921271653e-08,-1.9270502845626558e-05,1783855602.9773092,-0.06957852840423584,-0.17150524258613586,-0.4626831984314522,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1783855603.0077734,0.0,0.0,490.0,1783855603.008247,24933.431640625,nan,nan,52.15919876098633,nan
0.8418147563934326,1783855603.087299,BSMC,eight,optuna_t027,1783855603.0553474,-0.06957845053129923,-0.1715051200320155,-0.4626846905575606,-1.1828788174229635e-08,-1.8640296216581643e-05,1783855603.0644681,-0.06957852840423584,-0.17150524258613586,-0.4626831984314522,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1783855603.0605116,0.0,0.0,492.0,1783855603.0606632,24933.48046875,nan,nan,48.006099700927734,nan
0.8802375793457031,1783855603.125722,BSMC,eight,optuna_t027,1783855603.1042557,-0.06957846707887459,-0.17150514463302433,-0.4626847145468104,-1.1022703121092793e-08,-1.6186517959682378e-05,1783855603.0644681,-0.06957852840423584,-0.17150524258613586,-0.4626831984314522,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1783855603.110418,0.0,0.0,495.0,1783855603.1178255,24933.53515625,nan,nan,54.83831787109375,nan
0.9198808670043945,1783855603.1653652,BSMC,eight,optuna_t027,1783855603.1532738,-0.0695784324745253,-0.1715050690806249,-0.4626775275184942,-9.826426673589872e-09,3.239905315808577e-06,1783855603.1620457,-0.06957829743623734,-0.17150478065013885,-0.462667974636168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1783855603.1560721,0.0,0.0,497.0,1783855603.1565535,24933.580078125,nan,nan,45.46208190917969,nan
0.9609832763671875,1783855603.2064676,BSMC,eight,optuna_t027,1783855603.203238,-0.0695783877903528,-0.171504972384441,-0.4626716314376547,-9.530840892821479e-09,1.6894501992947174e-05,1783855603.1991823,-0.06957829743623734,-0.17150478065013885,-0.462667974636168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1783855603.1560721,0.0,0.0,497.0,1783855603.1565535,24933.580078125,nan,nan,45.46208190917969,nan
1.00022554397583,1783855603.24571,BSMC,eight,optuna_t027,1783855603.203238,-0.0695783877903528,-0.171504972384441,-0.4626716314376547,-9.530840892821479e-09,1.6894501992947174e-05,1783855603.2361734,-0.06957829743623734,-0.17150478065013885,-0.462667974636168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1783855603.2147248,0.0,0.0,495.0,1783855603.2153213,24933.638671875,nan,nan,58.50408172607422,nan
1.040372610092163,1783855603.285857,BSMC,eight,optuna_t027,1783855603.2529068,-0.06957837238451034,-0.17150493902299888,-0.4626697819353498,-7.488964563801275e-09,1.911432977654885e-05,1783855603.277938,-0.06957829743623734,-0.17150478065013885,-0.462667974636168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1783855603.2605233,0.0,0.0,494.0,1783855603.2608764,24933.68359375,nan,nan,46.09214782714844,nan
1.0802295207977295,1783855603.3257139,BSMC,eight,optuna_t027,1783855603.3030915,-0.06957835967697201,-0.17150491163875892,-0.4626684131067557,-5.932931331752668e-09,1.9750320367095336e-05,1783855603.277938,-0.06957829743623734,-0.17150478065013885,-0.462667974636168,nan,nan,nan,nan,nan,nan,nan,nan,1783855603.2950766,0.0,0.0,1783855603.3153095,0.0,0.0,494.0,1783855603.3157146,24933.73828125,nan,nan,54.68062973022461,nan
1.1200051307678223,1783855603.3654895,BSMC,eight,optuna_t027,1783855603.353027,-0.06957834879336512,-0.17150488832850538,-0.4626675302590278,-4.6613770410083166e-09,1.905863970230683e-05,1783855603.3281393,-0.06957829743623734,-0.17150478065013885,-0.462667974636168,nan,nan,nan,nan,nan,nan,nan,nan,1783855603.3336444,0.0,0.0,1783855603.3560631,0.0,0.0,494.0,1783855603.3563724,24933.779296875,nan,nan,41.03644561767578,nan
1.1601881980895996,1783855603.4056726,BSMC,eight,optuna_t027,1783855603.4031878,-0.0695783397456563,-0.1715048690407315,-0.46266699895721586,-3.7190336740786172e-09,1.758967282484939e-05,1783855603.3780324,-0.06957829743623734,-0.17150478065013885,-0.462667974636168,nan,nan,nan,nan,nan,nan,nan,nan,1783855603.3740797,0.0,0.0,1783855603.3560631,0.0,0.0,494.0,1783855603.3563724,24933.779296875,nan,nan,41.03644561767578,nan
1.2000582218170166,1783855603.4455426,BSMC,eight,optuna_t027,1783855603.4031878,-0.0695783397456563,-0.1715048690407315,-0.46266699895721586,-3.7190336740786172e-09,1.758967282484939e-05,1783855603.4283612,-0.06957829743623734,-0.17150478065013885,-0.462667974636168,nan,nan,nan,nan,nan,nan,nan,nan,1783855603.4148176,0.0,0.0,1783855603.4199827,0.0,0.0,494.0,1783855603.4204233,24933.84375,nan,nan,63.37126922607422,nan
1.2404139041900635,1783855603.4858983,BSMC,eight,optuna_t027,1783855603.4529054,-0.06957833218125134,-0.17150485299663423,-0.46266675314345285,-2.8685019334613756e-09,1.5623081796679824e-05,1783855603.4787354,-0.06957603245973587,-0.17150014638900757,-0.4626049877426902,nan,nan,nan,nan,nan,nan,nan,nan,1783855603.4545248,0.0,0.0,1783855603.4563746,0.0,0.0,494.0,1783855603.4566286,24933.880859375,nan,nan,36.86973571777344,nan
1.280339241027832,1783855603.5258236,BSMC,eight,optuna_t027,1783855603.5027487,-0.06957791481749301,-0.17150399544529912,-0.462641716978673,-1.0377418321906504e-08,7.616430659587567e-05,1783855603.4787354,-0.06957603245973587,-0.17150014638900757,-0.4626049877426902,nan,nan,nan,nan,nan,nan,nan,nan,1783855603.4941978,0.0,0.0,1783855603.5197902,0.0,0.0,491.0,1783855603.5204515,24933.943359375,nan,nan,63.05093765258789,nan
