edge,start_s,end_s,duration_s,lateral_bias_m,lateral_waviness_rms_m,lateral_peak_to_peak_m,heading_rmse_deg,cmd_w_rms_rad_s,zero_crossings_per_m
1,7.319908142089844,22.87974190711975,15.559833765029907,0.04416082426429007,0.00938026085473507,0.041032227478224756,1.7684209334786096,0.013628347551702905,1.1628439130243868
2,29.79991865158081,45.59995436668396,15.80003571510315,0.028286333788473356,0.009694050076110136,0.0323202813415352,1.232985206102067,0.009575894992732011,1.1593397105317216
3,52.041635274887085,68.07961440086365,16.037979125976562,0.027782874404698496,0.009555336907005753,0.03610608584360121,2.114794861588488,0.027337060319625208,1.1586574395036164
4,74.63956999778748,90.72042846679688,16.0808584690094,0.028234778636862357,0.010015220145096074,0.040042957781917424,2.132875076308363,0.02799711216493707,1.1572308941543632
