edge,start_s,end_s,duration_s,lateral_bias_m,lateral_waviness_rms_m,lateral_peak_to_peak_m,heading_rmse_deg,cmd_w_rms_rad_s,zero_crossings_per_m
1,5.519958734512329,13.76013970375061,8.240180969238281,0.023085867192701694,0.007976023648282886,0.03189702357718571,2.0920366277206623,0.023040498476490024,1.2242426519493153
2,16.440167665481567,23.320680141448975,6.880512475967407,0.013616294212632938,0.02163953784998572,0.08689014234633838,9.452359418074337,0.1877269111636844,5.709000612125471
3,26.03997254371643,32.880122900009155,6.840150356292725,0.022025539971773436,0.021157161536453934,0.07798768026682516,10.622873585511334,0.2069722527727485,4.306778643821998
4,35.60043501853943,42.439889907836914,6.839454889297485,0.011618426428617932,0.01600005010223834,0.06067767731129412,8.493111266179586,0.15981409021551657,4.306566078403159
5,45.16024971008301,52.040494203567505,6.880244493484497,0.03644542063844463,0.011528158840649847,0.04641872545635838,8.781239018499303,0.17042928722700362,4.2816000025461065
6,54.76014256477356,61.60023736953735,6.840094804763794,0.01100692892136222,0.01327997985646613,0.06216420687829127,6.758439451750773,0.13652205597560624,4.306633628698123
7,64.31994032859802,71.16001868247986,6.840078353881836,0.015555789421607577,0.00923516997016095,0.04366955285307186,5.955702403459512,0.12562369665465375,4.307038824830981
8,73.87986373901367,80.76081943511963,6.880955696105957,0.0009537262693807627,0.014977258956762607,0.04561708691890549,6.9836291642733235,0.1306723100111189,4.281588874523173
