t,ros_time,controller,trajectory,run_id,odom_stamp,odom_x,odom_y,odom_yaw,odom_v,odom_w,camera_stamp,camera_x,camera_y,camera_yaw,camera_age_s,desired_stamp,desired_x,desired_y,desired_yaw,error_stamp,error_ex,error_ey,error_etheta,camera_error_ex,camera_error_ey,camera_error_etheta,cmd_stamp,cmd_v,cmd_w,espnow_link_stamp,espnow_rx_time,espnow_robot_time_ms,espnow_seq,espnow_interarrival_ms,espnow_seq_gap
0.04315900802612305,1784463703.0532136,Backstepping,circle,final_circle_bs_r03,1784463703.0471199,0.9001961511312213,0.3107272953089074,1.6686791217422074,-1.0285951286187744e-06,-0.00031965242776181644,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784463703.0388222,24182.69921875,nan,nan,56.15189743041992,nan
0.08345556259155273,1784463703.0935102,Backstepping,circle,final_circle_bs_r03,1784463703.0471199,0.9001961511312213,0.3107272953089074,1.6686791217422074,-1.0285951286187744e-06,-0.00031965242776181644,1784463703.057007,0.900193452835083,0.31072384119033813,1.6686114203916933,0.03650307655334473,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784463703.0878131,0.0,0.0,1784463703.08266,24182.744140625,nan,nan,43.903900146484375,nan
0.12351560592651367,1784463703.1335702,Backstepping,circle,final_circle_bs_r03,1784463703.0971377,0.9001958958794237,0.3107268501687476,1.6686561108874658,-9.27675610600295e-07,-0.00031977425917823854,1784463703.1059783,0.9001938700675964,0.31072384119033813,1.668612401577562,0.027591943740844727,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784463703.1281095,0.0,0.0,1784463703.08266,24182.744140625,nan,nan,43.903900146484375,nan
0.16312289237976074,1784463703.1731775,Backstepping,circle,final_circle_bs_r03,1784463703.1470497,0.9001957071686033,0.31072646361924144,1.6686370946696945,-8.122030833963243e-07,-0.00031401688590597783,1784463703.1565995,0.9001938700675964,0.31072384119033813,1.668612401577562,0.016577959060668945,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784463703.1682272,0.0,0.0,1784463703.142824,24182.8046875,nan,nan,60.246177673339844,nan
0.20314645767211914,1784463703.213201,Backstepping,circle,final_circle_bs_r03,1784463703.1968143,0.900195536146124,0.3107261285443024,1.6686215101261295,-7.284091207931476e-07,-0.00030447806401397555,1784463703.2058969,0.9001938700675964,0.31072384119033813,1.668612401577562,0.007304191589355469,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784463703.2076359,0.0,0.0,1784463703.1834466,24182.845703125,nan,nan,40.73289489746094,nan
0.24334168434143066,1784463703.2533963,Backstepping,circle,final_circle_bs_r03,1784463703.2468212,0.9001953817067883,0.31072583839795903,1.6686086823714654,-6.476011033886503e-07,-0.00029194689269333165,1784463703.2058969,0.9001938700675964,0.31072384119033813,1.668612401577562,0.04749941825866699,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784463703.2480385,0.0,0.0,1784463703.2328017,24182.89453125,nan,nan,49.34537124633789,nan
0.2833874225616455,1784463703.293442,Backstepping,circle,final_circle_bs_r03,1784463703.2468212,0.9001953817067883,0.31072583839795903,1.6686086823714654,-6.476011033886503e-07,-0.00029194689269333165,1784463703.2554388,0.9001938700675964,0.31072384119033813,1.668612401577562,0.03800320625305176,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784463703.288112,0.0,0.0,1784463703.2837608,24182.9453125,nan,nan,50.92677307128906,nan
0.323760986328125,1784463703.3338156,Backstepping,circle,final_circle_bs_r03,1784463703.2971885,0.9001952418758691,0.3107255860091575,1.6685982678248648,-5.715657239534452e-07,-0.0002771135723003621,1784463703.3086255,0.9001938700675964,0.31072384119033813,1.6686125540158463,0.025190114974975586,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784463703.3279483,0.0,0.0,1784463703.2837608,24182.9453125,nan,nan,50.92677307128906,nan
0.3630104064941406,1784463703.373065,Backstepping,circle,final_circle_bs_r03,1784463703.3468497,0.9001951143433607,0.31072536547876783,1.668590412089989,-5.069906445284017e-07,-0.0002604071712872718,1784463703.3562648,0.9001895785331726,0.3107604384422302,1.669704808833989,0.0168001651763916,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784463703.368002,0.0,0.0,1784463703.3340902,24182.994140625,nan,nan,49.454193115234375,nan
0.4034996032714844,1784463703.4135542,Backstepping,circle,final_circle_bs_r03,1784463703.3972154,0.9001944911759606,0.31072966649914163,1.668757787232683,1.9822867711118355e-06,3.309905845604113e-06,1784463703.4062088,0.9001886248588562,0.3107694685459137,1.66972290046929,0.007345438003540039,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784463703.4074667,0.0,0.0,1784463703.3837016,24183.044921875,nan,nan,50.604331970214844,nan
0.44307637214660645,1784463703.453131,Backstepping,circle,final_circle_bs_r03,1784463703.4467232,0.900193821079082,0.31073457928790915,1.668911003096699,4.041745413490286e-06,0.00022094474959338104,1784463703.4062088,0.9001886248588562,0.3107694685459137,1.66972290046929,0.04692220687866211,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784463703.4479525,0.0,0.0,1784463703.4340258,24183.095703125,nan,nan,49.71456527709961,nan
0.4829671382904053,1784463703.4930217,Backstepping,circle,final_circle_bs_r03,1784463703.4467232,0.900193821079082,0.31073457928790915,1.668911003096699,4.041745413490286e-06,0.00022094474959338104,1784463703.4556172,0.9001931548118591,0.31073781847953796,1.6685737526523483,0.037404537200927734,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784463703.487632,0.0,0.0,1784463703.4845157,24183.14453125,nan,nan,50.207122802734375,nan
0.5230493545532227,1784463703.533104,Backstepping,circle,final_circle_bs_r03,1784463703.4967537,0.9001937423781052,0.3107350415606337,1.6688658411030641,3.035651868305711e-06,0.00013421468989404544,1784463703.5054095,0.9001931548118591,0.31073781847953796,1.6685737526523483,0.0276944637298584,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784463703.5280464,0.0,0.0,1784463703.4845157,24183.14453125,nan,nan,50.207122802734375,nan
0.5631186962127686,1784463703.5731733,Backstepping,circle,final_circle_bs_r03,1784463703.546749,0.9001936740887543,0.3107354308007805,1.6688246091715944,2.3032348871038258e-06,6.177939701317557e-05,1784463703.5575922,0.9001931548118591,0.31073781847953796,1.6685737526523483,0.015581130981445312,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784463703.5683913,0.0,0.0,1784463703.5337372,24183.1953125,nan,nan,50.08160400390625,nan
