t,ros_time,controller,trajectory,run_id,odom_stamp,odom_x,odom_y,odom_yaw,odom_v,odom_w,camera_stamp,camera_x,camera_y,camera_yaw,camera_age_s,desired_stamp,desired_x,desired_y,desired_yaw,error_stamp,error_ex,error_ey,error_etheta,camera_error_ex,camera_error_ey,camera_error_etheta,cmd_stamp,cmd_v,cmd_w,espnow_link_stamp,espnow_rx_time,espnow_robot_time_ms,espnow_seq,espnow_interarrival_ms,espnow_seq_gap
0.043914794921875,1784464121.9750922,BSMC,circle,final_circle_bsmc_r04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784464121.9674625,24601.62890625,nan,nan,51.20011520385742,nan
0.0831911563873291,1784464122.0143685,BSMC,circle,final_circle_bsmc_r04,1784464121.979393,1.0397892003232345,0.028944795109193625,1.5723575680291806,2.055429373277506e-09,-2.2616769360422577e-06,1784464121.9783258,1.0397884845733643,0.028944799676537514,1.5723557679052789,0.03604269027709961,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784464122.0094254,0.0,0.0,1784464121.9674625,24601.62890625,nan,nan,51.20011520385742,nan
0.12296795845031738,1784464122.0541453,BSMC,circle,final_circle_bsmc_r04,1784464122.0287836,1.0397890735461883,0.028944796202286526,1.5723569973740574,2.1819366035339718e-09,-2.865419416075132e-06,1784464122.0270154,1.0397884845733643,0.028944799676537514,1.5723557679052789,0.0271298885345459,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784464122.049088,0.0,0.0,1784464122.0158787,24601.677734375,nan,nan,48.69670867919922,nan
0.16299104690551758,1784464122.0941684,BSMC,circle,final_circle_bsmc_r04,1784464122.0784461,1.0397890735461273,0.028944796241530214,1.5723568870584057,1.5230579774937296e-09,-2.732956991581217e-06,1784464122.0777447,1.0397884845733643,0.028944799676537514,1.5723557679052789,0.016423702239990234,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784464122.0891623,0.0,0.0,1784464122.06657,24601.728515625,nan,nan,50.317474365234375,nan
0.20310592651367188,1784464122.1342833,BSMC,circle,final_circle_bsmc_r04,1784464122.12856,1.0397889686110735,0.028944797075993484,1.5723564836955173,1.633967451627501e-09,-3.042383534536578e-06,1784464122.1262295,1.0397884845733643,0.028944799676537514,1.5723557679052789,0.008053779602050781,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784464122.1297877,0.0,0.0,1784464122.1172082,24601.779296875,nan,nan,50.95869827270508,nan
0.2429513931274414,1784464122.1741288,BSMC,circle,final_circle_bsmc_r04,1784464122.12856,1.0397889686110735,0.028944797075993484,1.5723564836955173,1.633967451627501e-09,-3.042383534536578e-06,1784464122.1262295,1.0397884845733643,0.028944799676537514,1.5723557679052789,0.04789924621582031,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784464122.1691592,0.0,0.0,1784464122.172188,24601.833984375,nan,nan,54.873348236083984,nan
0.28293490409851074,1784464122.2141123,BSMC,circle,final_circle_bsmc_r04,1784464122.1790743,1.0397889231301196,0.028944797432598413,1.5723562757982814,1.4025157332535036e-09,-3.037349739931968e-06,1784464122.177617,1.0397884845733643,0.028944799676537514,1.5723557679052789,0.036495208740234375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784464122.2093465,0.0,0.0,1784464122.172188,24601.833984375,nan,nan,54.873348236083984,nan
0.32296013832092285,1784464122.2541375,BSMC,circle,final_circle_bsmc_r04,1784464122.228531,1.0397888819087282,0.02894479773986064,1.5723561014914544,1.2197597266249378e-09,-2.986921330330965e-06,1784464122.2266178,1.0397884845733643,0.028944799676537514,1.5723557679052789,0.027519702911376953,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784464122.2491636,0.0,0.0,1784464122.217881,24601.87890625,nan,nan,45.862247467041016,nan
0.3629903793334961,1784464122.2941678,BSMC,circle,final_circle_bsmc_r04,1784464122.2790499,1.0397888819086922,0.028944797762911655,1.572355984915333,8.540582996985187e-10,-2.847273917264419e-06,1784464122.2792795,1.0397884845733643,0.028944799676537514,1.5723557679052789,0.014888286590576172,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784464122.2892323,0.0,0.0,1784464122.2671082,24601.927734375,nan,nan,49.05992889404297,nan
0.4030168056488037,1784464122.3341942,BSMC,circle,final_circle_bsmc_r04,1784464122.3284914,1.039788844296097,0.02894479802771317,1.5723558428457496,7.450198429499001e-10,-2.7616860921651207e-06,1784464122.327813,1.0397884845733643,0.028944799676537514,1.5723557679052789,0.00638127326965332,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784464122.3293853,0.0,0.0,1784464122.3180647,24601.98046875,nan,nan,51.03665542602539,nan
