t,ros_time,controller,trajectory,run_id,odom_stamp,odom_x,odom_y,odom_yaw,odom_v,odom_w,camera_stamp,camera_x,camera_y,camera_yaw,desired_stamp,desired_x,desired_y,desired_yaw,error_stamp,error_ex,error_ey,error_etheta,cmd_stamp,cmd_v,cmd_w,robot_state_stamp,rpm_l_x10,rpm_r_x10,gyro_z_x1000,espnow_link_stamp,espnow_rx_time,espnow_robot_time_ms,espnow_seq,espnow_interarrival_ms,espnow_seq_gap
0.0,1784361696.264488,BSMC,eight,eight_amp1_align4_k2_650_k3_700,1784361696.221854,0.0163994226278802,0.026243277401218214,0.026936316058571465,1.1689862099588089e-08,5.067369391376063e-05,1784361696.2554374,0.016399811953306198,0.026218418031930923,0.02788556340325802,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.04079127311706543,1784361696.3052793,BSMC,eight,eight_amp1_align4_k2_650_k3_700,1784361696.2719219,0.016399452322093062,0.02624095981741175,0.02707862326271099,-1.1857552233436155e-08,0.00025844867830045605,1784361696.2554374,0.016399811953306198,0.026218418031930923,0.02788556340325802,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784361696.2651544,0.0,0.0,3.0,1784361696.2649353,5238.88134765625,nan,nan,49.880062103271484,nan
0.08023262023925781,1784361696.3447206,BSMC,eight,eight_amp1_align4_k2_650_k3_700,1784361696.3222,0.016398913353027116,0.026239442250933265,0.026974597049574816,-3.6583983858641414e-07,7.410416623202621e-05,1784361696.307702,0.01639500819146633,0.026224829256534576,0.026323141799492,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784361696.3187134,0.0,0.0,0.0,1784361696.3178887,5238.93408203125,nan,nan,52.98413848876953,nan
0.12054443359375,1784361696.3850324,BSMC,eight,eight_amp1_align4_k2_650_k3_700,1784361696.3722034,0.016422005007572228,0.026236934709944506,0.02707178887001314,1.9468933386949136e-05,0.00021997636269521195,1784361696.3571014,0.016587896272540092,0.026211310178041458,0.02758871027514478,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784361696.3815234,0.0,0.0,0.0,1784361696.3823016,5238.998046875,nan,nan,63.95770263671875,nan
0.16079115867614746,1784361696.4252791,BSMC,eight,eight_amp1_align4_k2_650_k3_700,1784361696.4224548,0.016441474195852884,0.026233005643289203,0.026833453007656313,2.1273097246966872e-05,-0.00016874684071115244,1784361696.406114,0.016587430611252785,0.026194022968411446,0.025453875056869132,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784361696.4158108,0.0,0.0,-1.0,1784361696.416512,5239.0322265625,nan,nan,34.05781936645508,nan
0.20002102851867676,1784361696.464509,BSMC,eight,eight_amp1_align4_k2_650_k3_700,1784361696.4224548,0.016441474195852884,0.026233005643289203,0.026833453007656313,2.1273097246966872e-05,-0.00016874684071115244,1784361696.4562113,0.016356274485588074,0.02605654112994671,0.02653284931227002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784361696.4158108,0.0,0.0,-1.0,1784361696.416512,5239.0322265625,nan,nan,34.05781936645508,nan
0.24067306518554688,1784361696.505161,BSMC,eight,eight_amp1_align4_k2_650_k3_700,1784361696.4720507,0.016431483497659622,0.02621626070555837,0.026782095783242366,8.282428218334582e-06,-0.00022891393317828808,1784361696.4562113,0.016356274485588074,0.02605654112994671,0.02653284931227002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784361696.4686275,0.0,0.0,-1.0,1784361696.4702039,5239.08544921875,nan,nan,53.10513687133789,nan
0.27991604804992676,1784361696.544404,BSMC,eight,eight_amp1_align4_k2_650_k3_700,1784361696.5218554,0.016423213056048904,0.02620173847042929,0.026731463966905213,4.456783523243504e-07,-0.0002817054842714336,1784361696.5065434,0.016362454742193222,0.026063524186611176,0.026500453025747137,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784361696.5158112,0.0,0.0,-4.0,1784361696.51549,5239.1318359375,nan,nan,46.66747283935547,nan
0.32062649726867676,1784361696.5851145,BSMC,eight,eight_amp1_align4_k2_650_k3_700,1784361696.571645,0.016417050782762375,0.026200638902037936,0.026758098046149807,-3.429769970203647e-06,-0.00021186936535250137,1784361696.5574477,0.01637188531458378,0.026190483942627907,0.02696980192268875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784361696.5660586,0.0,0.0,-1.0,1784361696.5664463,5239.1826171875,nan,nan,50.75758743286133,nan
0.35974645614624023,1784361696.6242344,BSMC,eight,eight_amp1_align4_k2_650_k3_700,1784361696.6218297,0.016411732433491494,0.026206100449687936,0.026679606923631905,-5.453713015653299e-06,-0.000307755219876796,1784361696.6055322,0.01637282781302929,0.026258833706378937,0.026290061832403837,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1784361696.615728,0.0,0.0,-1.0,1784361696.6172938,5239.232421875,nan,nan,49.63578414916992,nan
